config_id,language,target,context_id,instr_idx,persona_class,persona_idx,model_alias,model,ideology,quantization
13981,english,asian people,-1,2,short,2,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13982,english,latinx people,2,0,short,0,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13983,english,jews,-1,9,short,2,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13984,english,christians,0,6,short,1,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13985,english,women,-1,2,long,3,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13986,english,jews,-1,2,long,3,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13987,english,lgbtq+ people,-1,7,short,0,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13988,english,lgbtq+ people,-1,0,short,0,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13989,english,women,3,5,short,4,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13990,english,women,4,1,short,1,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13991,english,white people,2,9,long,3,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13992,english,muslims,1,2,long,2,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13993,english,lgbtq+ people,-1,5,short,2,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13994,english,asian people,-1,0,long,3,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13995,english,jews,-1,3,short,1,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13996,english,jews,3,8,short,1,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13997,english,men,-1,4,short,4,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13998,english,muslims,0,8,long,3,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
13999,english,jews,2,2,long,3,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
14000,english,muslims,2,5,short,0,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
14001,english,jews,3,9,short,4,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
14002,english,women,1,2,short,3,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
14003,english,latinx people,-1,0,short,1,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
14004,english,latinx people,-1,9,short,1,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
14005,english,asian people,0,0,short,1,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
14006,english,men,0,1,short,3,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
14007,english,jews,-1,8,long,3,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
14008,english,white people,-1,2,long,1,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
14009,english,lgbtq+ people,-1,2,short,1,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
14010,english,christians,-1,8,long,3,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
14011,english,latinx people,2,1,long,1,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
14012,english,muslims,-1,0,long,4,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
14013,english,women,-1,6,short,2,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
14014,english,women,0,1,long,0,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
14015,english,men,-1,5,short,3,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
14016,english,muslims,4,5,short,3,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
14017,english,men,1,4,short,1,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
14018,english,white people,4,4,long,3,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
14019,english,christians,-1,0,short,0,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
14020,english,black people,-1,4,short,2,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
14021,english,black people,-1,2,long,1,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
14022,english,white people,2,2,short,0,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
14023,english,women,4,4,long,4,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
14024,english,asian people,2,0,short,2,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
14025,english,jews,-1,1,long,4,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
14026,english,white people,1,7,short,4,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
14027,english,women,4,1,long,0,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
14028,english,lgbtq+ people,-1,8,short,1,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
14029,english,jews,2,7,short,2,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
14030,english,asian people,1,4,long,3,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
14031,english,jews,3,3,short,4,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
14032,english,christians,0,5,long,3,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
14033,english,latinx people,-1,8,long,4,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
14034,english,black people,4,9,long,3,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
14035,english,christians,3,3,long,2,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
14036,english,black people,4,5,long,2,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
14037,english,asian people,3,7,short,1,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
14038,english,women,-1,7,short,2,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
14039,english,lgbtq+ people,1,1,short,0,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
14040,english,muslims,-1,2,long,4,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
14041,english,white people,-1,6,short,1,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
14042,english,white people,1,1,long,4,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
14043,english,women,-1,8,long,0,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
14044,english,black people,1,9,long,0,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
14045,english,white people,-1,7,long,2,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
14046,english,black people,0,5,short,1,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
14047,english,women,3,0,long,2,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
14048,english,jews,0,1,long,1,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
14049,english,muslims,4,1,long,1,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
14050,english,jews,-1,0,short,2,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
14051,english,christians,-1,4,short,0,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
14052,english,white people,-1,4,long,0,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
14053,english,black people,-1,7,short,2,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
14054,english,christians,4,2,long,1,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
14055,english,men,-1,9,short,4,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
14056,english,jews,-1,0,short,0,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
14057,english,white people,2,5,long,0,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
14058,english,lgbtq+ people,1,8,long,1,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
14059,english,jews,-1,4,short,0,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
14060,english,muslims,-1,8,long,0,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
14061,english,white people,2,2,long,4,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
14062,english,muslims,0,4,long,0,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
14063,english,men,-1,7,short,0,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
14064,english,black people,-1,7,short,4,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
14065,english,christians,0,0,long,3,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
14066,english,lgbtq+ people,3,5,short,4,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
14067,english,christians,-1,2,short,4,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
14068,english,men,-1,5,short,0,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
14069,english,black people,-1,3,long,2,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
14070,english,lgbtq+ people,-1,3,short,2,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
14071,english,black people,0,6,long,1,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
14072,english,christians,1,9,long,4,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
14073,english,white people,-1,9,short,1,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
14074,english,lgbtq+ people,3,4,long,2,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
14075,english,black people,2,3,short,3,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
14076,english,latinx people,0,9,short,2,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
14077,english,men,-1,7,short,2,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
14078,english,muslims,1,1,short,0,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
14079,english,christians,2,8,long,3,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
14080,english,christians,0,5,short,3,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
14081,english,latinx people,-1,6,long,4,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
14082,english,lgbtq+ people,-1,4,long,0,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
14083,english,muslims,-1,7,long,3,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
14084,english,men,-1,5,short,4,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
14085,english,jews,1,7,long,0,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
14086,english,christians,2,8,long,4,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
14087,english,lgbtq+ people,-1,5,short,4,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
14088,english,men,-1,0,short,1,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
14089,english,latinx people,-1,1,short,0,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
14090,english,latinx people,-1,9,long,2,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
14091,english,black people,4,9,long,4,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
14092,english,women,2,6,short,4,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
14093,english,latinx people,-1,6,short,0,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
14094,english,asian people,1,9,short,1,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
14095,english,lgbtq+ people,1,0,short,1,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
14096,english,lgbtq+ people,2,6,long,3,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
14097,english,latinx people,2,3,long,1,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
14098,english,muslims,-1,0,long,1,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
14099,english,black people,2,4,short,0,gemma-3-27b-it,google/gemma-3-27b-it,libertarian_left,bf16
14100,english,asian people,4,8,short,4,gemma-3-27b-it,google/gemma-3-27b-it,centrism,bf16
14101,english,women,-1,1,long,3,gemma-3-27b-it,google/gemma-3-27b-it,centrism,bf16
14102,english,women,2,8,long,2,gemma-3-27b-it,google/gemma-3-27b-it,centrism,bf16
14103,english,asian people,-1,7,long,2,gemma-3-27b-it,google/gemma-3-27b-it,centrism,bf16
14104,english,women,2,6,short,0,gemma-3-27b-it,google/gemma-3-27b-it,centrism,bf16
14105,english,christians,-1,8,long,3,gemma-3-27b-it,google/gemma-3-27b-it,centrism,bf16
14106,english,men,4,5,long,0,gemma-3-27b-it,google/gemma-3-27b-it,centrism,bf16
14107,english,christians,-1,6,short,4,gemma-3-27b-it,google/gemma-3-27b-it,centrism,bf16
14108,english,jews,1,2,short,0,gemma-3-27b-it,google/gemma-3-27b-it,centrism,bf16
14109,english,women,-1,1,short,0,gemma-3-27b-it,google/gemma-3-27b-it,centrism,bf16
14110,english,christians,0,0,short,1,gemma-3-27b-it,google/gemma-3-27b-it,centrism,bf16
14111,english,jews,-1,4,short,4,gemma-3-27b-it,google/gemma-3-27b-it,centrism,bf16
14112,english,lgbtq+ people,4,6,long,3,gemma-3-27b-it,google/gemma-3-27b-it,centrism,bf16
14113,english,lgbtq+ people,0,1,short,4,gemma-3-27b-it,google/gemma-3-27b-it,centrism,bf16
14114,english,latinx people,-1,1,short,3,gemma-3-27b-it,google/gemma-3-27b-it,centrism,bf16
14115,english,latinx people,1,8,long,0,gemma-3-27b-it,google/gemma-3-27b-it,centrism,bf16
14116,english,asian people,-1,2,short,0,gemma-3-27b-it,google/gemma-3-27b-it,centrism,bf16
14117,english,christians,-1,4,short,2,gemma-3-27b-it,google/gemma-3-27b-it,centrism,bf16
14118,english,white people,3,5,long,4,gemma-3-27b-it,google/gemma-3-27b-it,centrism,bf16
14119,english,lgbtq+ people,-1,4,long,0,gemma-3-27b-it,google/gemma-3-27b-it,centrism,bf16
14120,english,asian people,-1,3,short,1,gemma-3-27b-it,google/gemma-3-27b-it,centrism,bf16
14121,english,white people,-1,8,long,4,gemma-3-27b-it,google/gemma-3-27b-it,centrism,bf16
14122,english,asian people,4,3,long,1,gemma-3-27b-it,google/gemma-3-27b-it,centrism,bf16
14123,english,white people,-1,0,short,0,gemma-3-27b-it,google/gemma-3-27b-it,centrism,bf16
14124,english,white people,1,7,short,4,gemma-3-27b-it,google/gemma-3-27b-it,centrism,bf16
14125,english,men,-1,5,long,1,gemma-3-27b-it,google/gemma-3-27b-it,centrism,bf16
14126,english,latinx people,-1,4,long,2,gemma-3-27b-it,google/gemma-3-27b-it,centrism,bf16
14127,english,white people,-1,1,short,2,gemma-3-27b-it,google/gemma-3-27b-it,centrism,bf16
14128,english,christians,1,7,short,4,gemma-3-27b-it,google/gemma-3-27b-it,centrism,bf16
14129,english,lgbtq+ people,4,3,long,3,gemma-3-27b-it,google/gemma-3-27b-it,centrism,bf16
14130,english,christians,-1,4,short,2,gemma-3-27b-it,google/gemma-3-27b-it,centrism,bf16
14131,english,lgbtq+ people,-1,5,short,0,gemma-3-27b-it,google/gemma-3-27b-it,centrism,bf16
14132,english,asian people,2,9,short,4,gemma-3-27b-it,google/gemma-3-27b-it,centrism,bf16
14133,english,black people,-1,1,short,0,gemma-3-27b-it,google/gemma-3-27b-it,centrism,bf16
14134,english,white people,-1,5,short,3,gemma-3-27b-it,google/gemma-3-27b-it,centrism,bf16
14135,english,lgbtq+ people,3,8,long,1,gemma-3-27b-it,google/gemma-3-27b-it,centrism,bf16
14136,english,black people,2,6,long,1,gemma-3-27b-it,google/gemma-3-27b-it,centrism,bf16
14137,english,latinx people,0,2,long,3,gemma-3-27b-it,google/gemma-3-27b-it,centrism,bf16
14138,english,latinx people,4,9,short,4,gemma-3-27b-it,google/gemma-3-27b-it,centrism,bf16
14139,english,lgbtq+ people,3,1,short,4,gemma-3-27b-it,google/gemma-3-27b-it,centrism,bf16
14140,english,men,4,2,long,1,gemma-3-27b-it,google/gemma-3-27b-it,centrism,bf16
14141,english,muslims,-1,2,long,0,gemma-3-27b-it,google/gemma-3-27b-it,centrism,bf16
14142,english,women,3,2,long,2,gemma-3-27b-it,google/gemma-3-27b-it,centrism,bf16
14143,english,latinx people,-1,3,short,1,gemma-3-27b-it,google/gemma-3-27b-it,centrism,bf16
14144,english,asian people,-1,3,long,2,gemma-3-27b-it,google/gemma-3-27b-it,centrism,bf16
14145,english,black people,-1,6,long,1,gemma-3-27b-it,google/gemma-3-27b-it,centrism,bf16
14146,english,lgbtq+ people,0,8,short,4,gemma-3-27b-it,google/gemma-3-27b-it,centrism,bf16
14147,english,asian people,-1,3,long,1,gemma-3-27b-it,google/gemma-3-27b-it,centrism,bf16
14148,english,latinx people,3,0,long,4,gemma-3-27b-it,google/gemma-3-27b-it,centrism,bf16
14149,english,women,-1,3,short,4,gemma-3-27b-it,google/gemma-3-27b-it,centrism,bf16
14150,english,asian people,1,3,short,3,gemma-3-27b-it,google/gemma-3-27b-it,centrism,bf16
14151,english,latinx people,-1,3,long,1,gemma-3-27b-it,google/gemma-3-27b-it,centrism,bf16
14152,english,white people,-1,7,short,4,gemma-3-27b-it,google/gemma-3-27b-it,centrism,bf16
14153,english,women,0,7,long,2,gemma-3-27b-it,google/gemma-3-27b-it,centrism,bf16
14154,english,men,-1,6,short,3,gemma-3-27b-it,google/gemma-3-27b-it,centrism,bf16
14155,english,lgbtq+ people,-1,4,long,0,gemma-3-27b-it,google/gemma-3-27b-it,centrism,bf16
14156,english,women,0,4,long,1,gemma-3-27b-it,google/gemma-3-27b-it,centrism,bf16
14157,english,muslims,-1,1,long,3,gemma-3-27b-it,google/gemma-3-27b-it,centrism,bf16
14158,english,jews,-1,0,short,1,gemma-3-27b-it,google/gemma-3-27b-it,centrism,bf16
14159,english,women,3,7,short,1,gemma-3-27b-it,google/gemma-3-27b-it,centrism,bf16
14160,english,men,-1,9,short,2,gemma-3-27b-it,google/gemma-3-27b-it,centrism,bf16
14161,english,latinx people,3,1,long,2,gemma-3-27b-it,google/gemma-3-27b-it,centrism,bf16
14162,english,asian people,3,2,short,2,gemma-3-27b-it,google/gemma-3-27b-it,centrism,bf16
14163,english,women,-1,0,long,2,gemma-3-27b-it,google/gemma-3-27b-it,centrism,bf16
14164,english,men,-1,5,long,1,gemma-3-27b-it,google/gemma-3-27b-it,centrism,bf16
14165,english,black people,1,2,short,3,gemma-3-27b-it,google/gemma-3-27b-it,centrism,bf16
14166,english,asian people,-1,0,short,0,gemma-3-27b-it,google/gemma-3-27b-it,centrism,bf16
14167,english,men,1,9,short,2,gemma-3-27b-it,google/gemma-3-27b-it,centrism,bf16
14168,english,lgbtq+ people,2,1,long,3,gemma-3-27b-it,google/gemma-3-27b-it,centrism,bf16
14169,english,muslims,-1,0,short,3,gemma-3-27b-it,google/gemma-3-27b-it,centrism,bf16
14170,english,muslims,1,5,short,2,gemma-3-27b-it,google/gemma-3-27b-it,centrism,bf16
14171,english,black people,-1,7,long,3,gemma-3-27b-it,google/gemma-3-27b-it,centrism,bf16
14172,english,christians,0,7,long,4,gemma-3-27b-it,google/gemma-3-27b-it,centrism,bf16
14173,english,muslims,1,1,short,2,gemma-3-27b-it,google/gemma-3-27b-it,centrism,bf16
14174,english,women,-1,6,short,0,gemma-3-27b-it,google/gemma-3-27b-it,centrism,bf16
14175,english,christians,-1,1,long,3,gemma-3-27b-it,google/gemma-3-27b-it,centrism,bf16
14176,english,lgbtq+ people,2,5,short,3,gemma-3-27b-it,google/gemma-3-27b-it,centrism,bf16
14177,english,christians,-1,3,short,2,gemma-3-27b-it,google/gemma-3-27b-it,centrism,bf16
14178,english,muslims,2,6,long,0,gemma-3-27b-it,google/gemma-3-27b-it,centrism,bf16
14179,english,jews,-1,3,long,0,gemma-3-27b-it,google/gemma-3-27b-it,centrism,bf16
14180,english,latinx people,-1,2,long,3,gemma-3-27b-it,google/gemma-3-27b-it,centrism,bf16
14181,english,women,3,0,short,2,gemma-3-27b-it,google/gemma-3-27b-it,centrism,bf16
14182,english,men,4,8,short,1,gemma-3-27b-it,google/gemma-3-27b-it,centrism,bf16
14183,english,christians,-1,3,short,3,gemma-3-27b-it,google/gemma-3-27b-it,centrism,bf16
14184,english,muslims,-1,5,long,2,gemma-3-27b-it,google/gemma-3-27b-it,centrism,bf16
14185,english,christians,-1,4,long,0,gemma-3-27b-it,google/gemma-3-27b-it,centrism,bf16
14186,english,lgbtq+ people,-1,9,long,4,gemma-3-27b-it,google/gemma-3-27b-it,centrism,bf16
14187,english,jews,-1,6,long,3,gemma-3-27b-it,google/gemma-3-27b-it,centrism,bf16
14188,english,white people,-1,8,long,4,gemma-3-27b-it,google/gemma-3-27b-it,centrism,bf16
14189,english,white people,2,7,short,0,gemma-3-27b-it,google/gemma-3-27b-it,centrism,bf16
14190,english,jews,-1,4,short,4,gemma-3-27b-it,google/gemma-3-27b-it,centrism,bf16
14191,english,muslims,4,4,long,3,gemma-3-27b-it,google/gemma-3-27b-it,centrism,bf16
14192,english,jews,-1,5,long,1,gemma-3-27b-it,google/gemma-3-27b-it,centrism,bf16
14193,english,jews,1,0,long,2,gemma-3-27b-it,google/gemma-3-27b-it,centrism,bf16
14194,english,black people,-1,3,short,2,gemma-3-27b-it,google/gemma-3-27b-it,centrism,bf16
