language,target,context_id,instr_idx,persona_class,persona_idx,model,ideology,config_id
english,jews,2,9,,,google/gemma-3-4b-it,base,10956
english,asian people,0,2,,,google/gemma-3-4b-it,base,10957
english,white people,,4,,,google/gemma-3-4b-it,base,10958
english,latinx people,3,8,,,google/gemma-3-4b-it,base,10959
english,white people,,3,,,google/gemma-3-4b-it,base,10960
english,black people,,8,,,google/gemma-3-4b-it,base,10961
english,women,,1,,,google/gemma-3-4b-it,base,10962
english,white people,1,4,,,google/gemma-3-4b-it,base,10963
english,christians,0,6,,,google/gemma-3-4b-it,base,10964
english,muslims,,6,,,google/gemma-3-4b-it,base,10965
english,asian people,3,7,,,google/gemma-3-4b-it,base,10966
english,black people,,0,,,google/gemma-3-4b-it,base,10967
english,white people,,0,,,google/gemma-3-4b-it,base,10968
english,lgbtq+ people,1,1,,,google/gemma-3-4b-it,base,10969
english,black people,4,5,,,google/gemma-3-4b-it,base,10970
english,christians,4,1,,,google/gemma-3-4b-it,base,10971
english,christians,,3,,,google/gemma-3-4b-it,base,10972
english,muslims,0,6,,,google/gemma-3-4b-it,base,10973
english,muslims,,3,,,google/gemma-3-4b-it,base,10974
english,asian people,,6,,,google/gemma-3-4b-it,base,10975
english,christians,,4,,,google/gemma-3-4b-it,base,10976
english,christians,1,6,,,google/gemma-3-4b-it,base,10977
english,asian people,0,0,,,google/gemma-3-4b-it,base,10978
english,men,,7,,,google/gemma-3-4b-it,base,10979
english,jews,3,3,,,google/gemma-3-4b-it,base,10980
english,asian people,,2,,,google/gemma-3-4b-it,base,10981
english,latinx people,2,0,,,google/gemma-3-4b-it,base,10982
english,jews,,9,,,google/gemma-3-4b-it,base,10983
english,christians,0,6,,,google/gemma-3-4b-it,base,10984
english,women,,2,,,google/gemma-3-4b-it,base,10985
english,jews,,2,,,google/gemma-3-4b-it,base,10986
english,lgbtq+ people,,7,,,google/gemma-3-4b-it,base,10987
english,lgbtq+ people,,0,,,google/gemma-3-4b-it,base,10988
english,women,3,5,,,google/gemma-3-4b-it,base,10989
english,women,4,1,,,google/gemma-3-4b-it,base,10990
english,white people,2,9,,,google/gemma-3-4b-it,base,10991
english,muslims,1,2,,,google/gemma-3-4b-it,base,10992
english,lgbtq+ people,,5,,,google/gemma-3-4b-it,base,10993
english,asian people,,0,,,google/gemma-3-4b-it,base,10994
english,jews,,3,,,google/gemma-3-4b-it,base,10995
english,jews,3,8,,,google/gemma-3-4b-it,base,10996
english,men,,4,,,google/gemma-3-4b-it,base,10997
english,muslims,0,8,,,google/gemma-3-4b-it,base,10998
english,jews,2,2,,,google/gemma-3-4b-it,base,10999
english,muslims,2,5,,,google/gemma-3-4b-it,base,11000
english,jews,3,9,,,google/gemma-3-4b-it,base,11001
english,women,1,2,,,google/gemma-3-4b-it,base,11002
english,latinx people,,0,,,google/gemma-3-4b-it,base,11003
english,latinx people,,9,,,google/gemma-3-4b-it,base,11004
english,asian people,0,0,,,google/gemma-3-4b-it,base,11005
english,men,0,1,,,google/gemma-3-4b-it,base,11006
english,jews,,8,,,google/gemma-3-4b-it,base,11007
english,white people,,2,,,google/gemma-3-4b-it,base,11008
english,lgbtq+ people,,2,,,google/gemma-3-4b-it,base,11009
english,christians,,8,,,google/gemma-3-4b-it,base,11010
english,latinx people,2,1,,,google/gemma-3-4b-it,base,11011
english,muslims,,0,,,google/gemma-3-4b-it,base,11012
english,women,,6,,,google/gemma-3-4b-it,base,11013
english,women,0,1,,,google/gemma-3-4b-it,base,11014
english,men,,5,,,google/gemma-3-4b-it,base,11015
english,muslims,4,5,,,google/gemma-3-4b-it,base,11016
english,men,1,4,,,google/gemma-3-4b-it,base,11017
english,white people,4,4,,,google/gemma-3-4b-it,base,11018
english,christians,,0,,,google/gemma-3-4b-it,base,11019
english,black people,,4,,,google/gemma-3-4b-it,base,11020
english,black people,,2,,,google/gemma-3-4b-it,base,11021
english,white people,2,2,,,google/gemma-3-4b-it,base,11022
english,women,4,4,,,google/gemma-3-4b-it,base,11023
english,asian people,2,0,,,google/gemma-3-4b-it,base,11024
english,jews,,1,,,google/gemma-3-4b-it,base,11025
english,white people,1,7,,,google/gemma-3-4b-it,base,11026
english,women,4,1,,,google/gemma-3-4b-it,base,11027
english,lgbtq+ people,,8,,,google/gemma-3-4b-it,base,11028
english,jews,2,7,,,google/gemma-3-4b-it,base,11029
english,asian people,1,4,,,google/gemma-3-4b-it,base,11030
english,jews,3,3,,,google/gemma-3-4b-it,base,11031
english,christians,0,5,,,google/gemma-3-4b-it,base,11032
english,latinx people,,8,,,google/gemma-3-4b-it,base,11033
english,black people,4,9,,,google/gemma-3-4b-it,base,11034
english,christians,3,3,,,google/gemma-3-4b-it,base,11035
english,black people,4,5,,,google/gemma-3-4b-it,base,11036
english,asian people,3,7,,,google/gemma-3-4b-it,base,11037
english,women,,7,,,google/gemma-3-4b-it,base,11038
english,lgbtq+ people,1,1,,,google/gemma-3-4b-it,base,11039
english,muslims,,2,,,google/gemma-3-4b-it,base,11040
english,white people,,6,,,google/gemma-3-4b-it,base,11041
english,white people,1,1,,,google/gemma-3-4b-it,base,11042
english,women,,8,,,google/gemma-3-4b-it,base,11043
english,black people,1,9,,,google/gemma-3-4b-it,base,11044
english,white people,,7,,,google/gemma-3-4b-it,base,11045
english,black people,0,5,,,google/gemma-3-4b-it,base,11046
english,women,3,0,,,google/gemma-3-4b-it,base,11047
english,jews,0,1,,,google/gemma-3-4b-it,base,11048
english,muslims,4,1,,,google/gemma-3-4b-it,base,11049
english,jews,,0,,,google/gemma-3-4b-it,base,11050
english,christians,,4,,,google/gemma-3-4b-it,base,11051
english,white people,,4,,,google/gemma-3-4b-it,base,11052
english,black people,,7,,,google/gemma-3-4b-it,base,11053
english,christians,4,2,,,google/gemma-3-4b-it,base,11054
english,men,,9,,,google/gemma-3-4b-it,base,11055
english,jews,,0,,,google/gemma-3-4b-it,base,11056
english,white people,2,5,,,google/gemma-3-4b-it,base,11057
english,lgbtq+ people,1,8,,,google/gemma-3-4b-it,base,11058
english,jews,,4,,,google/gemma-3-4b-it,base,11059
english,muslims,,8,,,google/gemma-3-4b-it,base,11060
english,white people,2,2,,,google/gemma-3-4b-it,base,11061
english,muslims,0,4,,,google/gemma-3-4b-it,base,11062
english,men,,7,,,google/gemma-3-4b-it,base,11063
english,black people,,7,,,google/gemma-3-4b-it,base,11064
english,christians,0,0,,,google/gemma-3-4b-it,base,11065
english,lgbtq+ people,3,5,,,google/gemma-3-4b-it,base,11066
english,christians,,2,,,google/gemma-3-4b-it,base,11067
english,men,,5,,,google/gemma-3-4b-it,base,11068
english,black people,,3,,,google/gemma-3-4b-it,base,11069
english,lgbtq+ people,,3,,,google/gemma-3-4b-it,base,11070
english,black people,0,6,,,google/gemma-3-4b-it,base,11071
english,christians,1,9,,,google/gemma-3-4b-it,base,11072
english,white people,,9,,,google/gemma-3-4b-it,base,11073
english,lgbtq+ people,3,4,,,google/gemma-3-4b-it,base,11074
english,black people,2,3,,,google/gemma-3-4b-it,base,11075
english,latinx people,0,9,,,google/gemma-3-4b-it,base,11076
english,men,,7,,,google/gemma-3-4b-it,base,11077
english,muslims,1,1,,,google/gemma-3-4b-it,base,11078
english,christians,2,8,,,google/gemma-3-4b-it,base,11079
english,christians,0,5,,,google/gemma-3-4b-it,base,11080
english,latinx people,,6,,,google/gemma-3-4b-it,base,11081
english,lgbtq+ people,,4,,,google/gemma-3-4b-it,base,11082
english,muslims,,7,,,google/gemma-3-4b-it,base,11083
english,men,,5,,,google/gemma-3-4b-it,base,11084
english,jews,1,7,,,google/gemma-3-4b-it,base,11085
english,christians,2,8,,,google/gemma-3-4b-it,base,11086
english,lgbtq+ people,,5,,,google/gemma-3-4b-it,base,11087
english,men,,0,,,google/gemma-3-4b-it,base,11088
english,latinx people,,1,,,google/gemma-3-4b-it,base,11089
english,latinx people,,9,,,google/gemma-3-4b-it,base,11090
english,black people,4,9,,,google/gemma-3-4b-it,base,11091
english,women,2,6,,,google/gemma-3-4b-it,base,11092
english,latinx people,,6,,,google/gemma-3-4b-it,base,11093
english,asian people,1,9,,,google/gemma-3-4b-it,base,11094
english,lgbtq+ people,1,0,,,google/gemma-3-4b-it,base,11095
english,lgbtq+ people,2,6,,,google/gemma-3-4b-it,base,11096
english,latinx people,2,3,,,google/gemma-3-4b-it,base,11097
english,muslims,,0,,,google/gemma-3-4b-it,base,11098
english,black people,2,4,,,google/gemma-3-4b-it,base,11099
english,asian people,4,8,short,4,google/gemma-3-4b-it,libertarian_right,11100
english,women,,1,long,3,google/gemma-3-4b-it,libertarian_right,11101
english,women,2,8,long,2,google/gemma-3-4b-it,libertarian_right,11102
english,asian people,,7,long,2,google/gemma-3-4b-it,libertarian_right,11103
english,women,2,6,short,0,google/gemma-3-4b-it,libertarian_right,11104
english,christians,,8,long,3,google/gemma-3-4b-it,libertarian_right,11105
english,men,4,5,long,0,google/gemma-3-4b-it,libertarian_right,11106
english,christians,,6,short,4,google/gemma-3-4b-it,libertarian_right,11107
english,jews,1,2,short,0,google/gemma-3-4b-it,libertarian_right,11108
english,women,,1,short,0,google/gemma-3-4b-it,libertarian_right,11109
english,christians,0,0,short,1,google/gemma-3-4b-it,libertarian_right,11110
english,jews,,4,short,4,google/gemma-3-4b-it,libertarian_right,11111
english,lgbtq+ people,4,6,long,3,google/gemma-3-4b-it,libertarian_right,11112
english,lgbtq+ people,0,1,short,4,google/gemma-3-4b-it,libertarian_right,11113
english,latinx people,,1,short,3,google/gemma-3-4b-it,libertarian_right,11114
english,latinx people,1,8,long,0,google/gemma-3-4b-it,libertarian_right,11115
english,asian people,,2,short,0,google/gemma-3-4b-it,libertarian_right,11116
english,christians,,4,short,2,google/gemma-3-4b-it,libertarian_right,11117
english,white people,3,5,long,4,google/gemma-3-4b-it,libertarian_right,11118
english,lgbtq+ people,,4,long,0,google/gemma-3-4b-it,libertarian_right,11119
english,asian people,,3,short,1,google/gemma-3-4b-it,libertarian_right,11120
english,white people,,8,long,4,google/gemma-3-4b-it,libertarian_right,11121
english,asian people,4,3,long,1,google/gemma-3-4b-it,libertarian_right,11122
english,white people,,0,short,0,google/gemma-3-4b-it,libertarian_right,11123
english,white people,1,7,short,4,google/gemma-3-4b-it,libertarian_right,11124
english,men,,5,long,1,google/gemma-3-4b-it,libertarian_right,11125
english,latinx people,,4,long,2,google/gemma-3-4b-it,libertarian_right,11126
english,white people,,1,short,2,google/gemma-3-4b-it,libertarian_right,11127
english,christians,1,7,short,4,google/gemma-3-4b-it,libertarian_right,11128
english,lgbtq+ people,4,3,long,3,google/gemma-3-4b-it,libertarian_right,11129
english,christians,,4,short,2,google/gemma-3-4b-it,libertarian_right,11130
english,lgbtq+ people,,5,short,0,google/gemma-3-4b-it,libertarian_right,11131
english,asian people,2,9,short,4,google/gemma-3-4b-it,libertarian_right,11132
english,black people,,1,short,0,google/gemma-3-4b-it,libertarian_right,11133
english,white people,,5,short,3,google/gemma-3-4b-it,libertarian_right,11134
english,lgbtq+ people,3,8,long,1,google/gemma-3-4b-it,libertarian_right,11135
english,black people,2,6,long,1,google/gemma-3-4b-it,libertarian_right,11136
english,latinx people,0,2,long,3,google/gemma-3-4b-it,libertarian_right,11137
english,latinx people,4,9,short,4,google/gemma-3-4b-it,libertarian_right,11138
english,lgbtq+ people,3,1,short,4,google/gemma-3-4b-it,libertarian_right,11139
english,men,4,2,long,1,google/gemma-3-4b-it,libertarian_right,11140
english,muslims,,2,long,0,google/gemma-3-4b-it,libertarian_right,11141
english,women,3,2,long,2,google/gemma-3-4b-it,libertarian_right,11142
english,latinx people,,3,short,1,google/gemma-3-4b-it,libertarian_right,11143
english,asian people,,3,long,2,google/gemma-3-4b-it,libertarian_right,11144
english,black people,,6,long,1,google/gemma-3-4b-it,libertarian_right,11145
english,lgbtq+ people,0,8,short,4,google/gemma-3-4b-it,libertarian_right,11146
english,asian people,,3,long,1,google/gemma-3-4b-it,libertarian_right,11147
english,latinx people,3,0,long,4,google/gemma-3-4b-it,libertarian_right,11148
english,women,,3,short,4,google/gemma-3-4b-it,libertarian_right,11149
english,asian people,1,3,short,3,google/gemma-3-4b-it,libertarian_right,11150
english,latinx people,,3,long,1,google/gemma-3-4b-it,libertarian_right,11151
english,white people,,7,short,4,google/gemma-3-4b-it,libertarian_right,11152
english,women,0,7,long,2,google/gemma-3-4b-it,libertarian_right,11153
english,men,,6,short,3,google/gemma-3-4b-it,libertarian_right,11154
english,lgbtq+ people,,4,long,0,google/gemma-3-4b-it,libertarian_right,11155
english,women,0,4,long,1,google/gemma-3-4b-it,libertarian_right,11156
english,muslims,,1,long,3,google/gemma-3-4b-it,libertarian_right,11157
english,jews,,0,short,1,google/gemma-3-4b-it,libertarian_right,11158
english,women,3,7,short,1,google/gemma-3-4b-it,libertarian_right,11159
english,men,,9,short,2,google/gemma-3-4b-it,libertarian_right,11160
english,latinx people,3,1,long,2,google/gemma-3-4b-it,libertarian_right,11161
english,asian people,3,2,short,2,google/gemma-3-4b-it,libertarian_right,11162
english,women,,0,long,2,google/gemma-3-4b-it,libertarian_right,11163
english,men,,5,long,1,google/gemma-3-4b-it,libertarian_right,11164
english,black people,1,2,short,3,google/gemma-3-4b-it,libertarian_right,11165
english,asian people,,0,short,0,google/gemma-3-4b-it,libertarian_right,11166
english,men,1,9,short,2,google/gemma-3-4b-it,libertarian_right,11167
english,lgbtq+ people,2,1,long,3,google/gemma-3-4b-it,libertarian_right,11168
english,muslims,,0,short,3,google/gemma-3-4b-it,libertarian_right,11169
english,muslims,1,5,short,2,google/gemma-3-4b-it,libertarian_right,11170
english,black people,,7,long,3,google/gemma-3-4b-it,libertarian_right,11171
english,christians,0,7,long,4,google/gemma-3-4b-it,libertarian_right,11172
english,muslims,1,1,short,2,google/gemma-3-4b-it,libertarian_right,11173
english,women,,6,short,0,google/gemma-3-4b-it,libertarian_right,11174
english,christians,,1,long,3,google/gemma-3-4b-it,libertarian_right,11175
english,lgbtq+ people,2,5,short,3,google/gemma-3-4b-it,libertarian_right,11176
english,christians,,3,short,2,google/gemma-3-4b-it,libertarian_right,11177
english,muslims,2,6,long,0,google/gemma-3-4b-it,libertarian_right,11178
english,jews,,3,long,0,google/gemma-3-4b-it,libertarian_right,11179
english,latinx people,,2,long,3,google/gemma-3-4b-it,libertarian_right,11180
english,women,3,0,short,2,google/gemma-3-4b-it,libertarian_right,11181
english,men,4,8,short,1,google/gemma-3-4b-it,libertarian_right,11182
english,christians,,3,short,3,google/gemma-3-4b-it,libertarian_right,11183
english,muslims,,5,long,2,google/gemma-3-4b-it,libertarian_right,11184
english,christians,,4,long,0,google/gemma-3-4b-it,libertarian_right,11185
english,lgbtq+ people,,9,long,4,google/gemma-3-4b-it,libertarian_right,11186
english,jews,,6,long,3,google/gemma-3-4b-it,libertarian_right,11187
english,white people,,8,long,4,google/gemma-3-4b-it,libertarian_right,11188
english,white people,2,7,short,0,google/gemma-3-4b-it,libertarian_right,11189
english,jews,,4,short,4,google/gemma-3-4b-it,libertarian_right,11190
english,muslims,4,4,long,3,google/gemma-3-4b-it,libertarian_right,11191
english,jews,,5,long,1,google/gemma-3-4b-it,libertarian_right,11192
english,jews,1,0,long,2,google/gemma-3-4b-it,libertarian_right,11193
english,black people,,3,short,2,google/gemma-3-4b-it,libertarian_right,11194
english,men,3,0,short,4,google/gemma-3-4b-it,libertarian_right,11195
english,men,,5,long,1,google/gemma-3-4b-it,libertarian_right,11196
english,asian people,,9,short,2,google/gemma-3-4b-it,libertarian_right,11197
english,muslims,0,8,long,0,google/gemma-3-4b-it,libertarian_right,11198
english,jews,,9,short,4,google/gemma-3-4b-it,libertarian_right,11199
english,latinx people,0,6,long,3,google/gemma-3-4b-it,libertarian_right,11200
english,black people,,6,long,3,google/gemma-3-4b-it,libertarian_right,11201
english,black people,,3,short,0,google/gemma-3-4b-it,libertarian_right,11202
english,women,3,0,short,3,google/gemma-3-4b-it,libertarian_right,11203
english,white people,3,2,short,3,google/gemma-3-4b-it,libertarian_right,11204
english,men,,6,long,1,google/gemma-3-4b-it,libertarian_right,11205
english,men,4,9,long,2,google/gemma-3-4b-it,libertarian_right,11206
english,men,,4,long,1,google/gemma-3-4b-it,libertarian_right,11207
english,asian people,,9,long,3,google/gemma-3-4b-it,libertarian_right,11208
english,white people,1,8,long,0,google/gemma-3-4b-it,libertarian_right,11209
english,black people,2,3,long,2,google/gemma-3-4b-it,libertarian_right,11210
english,white people,,1,short,2,google/gemma-3-4b-it,libertarian_right,11211
english,muslims,,9,long,1,google/gemma-3-4b-it,libertarian_right,11212
english,christians,0,1,long,0,google/gemma-3-4b-it,libertarian_right,11213
english,black people,4,8,short,4,google/gemma-3-4b-it,libertarian_right,11214
english,white people,,1,long,0,google/gemma-3-4b-it,libertarian_right,11215
english,asian people,4,4,long,0,google/gemma-3-4b-it,libertarian_right,11216
english,muslims,3,3,long,4,google/gemma-3-4b-it,libertarian_right,11217
english,jews,,7,long,1,google/gemma-3-4b-it,libertarian_right,11218
english,latinx people,0,3,short,3,google/gemma-3-4b-it,libertarian_right,11219
english,asian people,,7,short,2,google/gemma-3-4b-it,libertarian_right,11220
english,jews,2,9,short,2,google/gemma-3-4b-it,libertarian_right,11221
english,asian people,,2,short,3,google/gemma-3-4b-it,libertarian_right,11222
english,jews,,0,long,2,google/gemma-3-4b-it,libertarian_right,11223
english,lgbtq+ people,3,2,short,4,google/gemma-3-4b-it,libertarian_right,11224
english,women,,8,short,4,google/gemma-3-4b-it,libertarian_right,11225
english,latinx people,,4,long,4,google/gemma-3-4b-it,libertarian_right,11226
english,asian people,,9,long,3,google/gemma-3-4b-it,libertarian_right,11227
english,black people,0,7,short,0,google/gemma-3-4b-it,libertarian_right,11228
english,latinx people,,2,short,4,google/gemma-3-4b-it,libertarian_right,11229
english,jews,3,9,short,1,google/gemma-3-4b-it,libertarian_right,11230
english,women,,4,long,2,google/gemma-3-4b-it,libertarian_right,11231
english,men,0,6,long,4,google/gemma-3-4b-it,libertarian_right,11232
english,muslims,,8,short,3,google/gemma-3-4b-it,libertarian_right,11233
english,white people,,9,short,1,google/gemma-3-4b-it,libertarian_right,11234
