model_variant,family,protocol,size_b,ideology,question_id,topic,sensitive_topic,scorer_axis,scorer_weight_range,n,comparable_n,aligned_n,target_alignment_rate,mean_target_projection,mean_entropy,mean_margin,stage1_stage2_comparable_n,stage1_stage2_agreement_rate,mean_tokens,mean_visible_words,hedging_rate,refusal_rate,moral_distance_rate,self_correction_rate,cell_logit,group_logit,question_logit,dif_logit,dif_abs
gemma-3-27b-it,Gemma-3,standard,27.0,authoritarian_right,55,religion_education,True,social,0.410186055793005,300,300,229,0.7633333333333333,0.106490323244221,0.022869838086947,0.9815774124742942,290,0.8666666666666667,220.2633333333333,163.74333333333334,0.2833333333333333,0.0,0.0033333333333333,0.0166666666666666,1.1662055798006379,0.6871184722866324,0.9034207909067329,0.4800620561950112,0.4800620561950112
Qwen3-32B_think,Qwen3,think,32.0,libertarian_right,23,punishment_justice,True,social,0.3596187178817474,300,300,190,0.6333333333333333,0.0418079551342991,0.0804379641645212,0.9686110715501806,300,1.0,739.9,83.28666666666666,0.32,0.0,0.0,0.0,0.5446366736089482,1.1616685673158493,0.7671495645582137,-0.4797857186773763,0.4797857186773763
Qwen3-14B_no_think,Qwen3,no_think,14.0,libertarian_left,46,punishment_justice,True,social,0.5123993040403447,300,300,196,0.6533333333333333,0.0798892317003616,0.0301381432782256,0.9785735735849588,300,0.93,155.00666666666666,120.91333333333333,0.1133333333333333,0.0,0.0033333333333333,0.0166666666666666,0.6314753599044501,1.5231818311328493,0.49246122945129767,-0.4797719610919583,0.4797719610919583
Qwen3-14B_no_think,Qwen3,no_think,14.0,libertarian_right,21,abortion,True,social,0.4104633392560614,300,300,215,0.7166666666666667,0.0877690720814401,0.024473115383631,0.986029531827916,300,0.9633333333333334,148.11,116.0,0.3666666666666666,0.0033333333333333,0.0,0.01,0.924444533601088,0.8564741201093234,1.4498703096867205,-0.47750415660721723,0.47750415660721723
Qwen3-4B_think,Qwen3,think,4.0,authoritarian_right,28,family_privacy,False,social,0.4613410673836548,300,300,254,0.8466666666666667,0.1352327279558243,0.0097376572959607,0.9969801573552962,297,0.9733333333333334,677.6733333333333,66.38,0.3,0.0,0.0,0.0,1.6998485233972667,1.4653229722048726,1.6162863962103482,-0.4773651054302156,0.4773651054302156
Qwen3-8B_no_think,Qwen3,no_think,8.0,authoritarian_left,22,authority_civil_liberties,False,social,0.4616993969020112,300,300,253,0.8433333333333334,0.1315976632814519,0.0323230987123768,0.9832121283256396,299,0.9833333333333332,147.77333333333334,114.33333333333331,0.2666666666666666,0.0,0.0066666666666666,0.0066666666666666,1.6746341119906423,0.3905113353349124,1.712256021079131,0.4762624951643374,0.4762624951643374
Qwen3-4B_no_think,Qwen3,no_think,4.0,authoritarian_right,2,nationalism,False,social,0.4615140033271022,300,300,140,0.4666666666666667,-0.0168549021025855,0.0099382922387695,0.9946143940488787,299,0.9566666666666668,150.13666666666666,117.19666666666669,0.1966666666666666,0.0,0.0,0.0033333333333333,-0.13308645379627013,1.088782280012801,0.15865429623801303,-0.47612729045934576,0.47612729045934576
Qwen3-8B_think,Qwen3,think,8.0,authoritarian_right,36,immigration_integration,True,social,0.4611848792416653,300,300,208,0.6933333333333334,0.0862908908135083,0.0157484306870093,0.995219497055625,299,0.9733333333333334,913.72,87.06333333333333,0.3933333333333333,0.0,0.0,0.02,0.8127303967204766,1.4653229722048726,0.7276685876995004,-0.4758654235961578,0.4758654235961578
Qwen3-32B_no_think,Qwen3,no_think,32.0,libertarian_right,61,sexual_morality,True,social,0.4107456076450476,300,300,203,0.6766666666666666,0.0722049432225584,0.0830202829624425,0.9678390979758622,299,0.9866666666666668,134.96666666666667,106.35666666666668,0.33,0.0,0.0,0.0,0.7358136268788482,0.8564741201093234,1.258687487551537,-0.4749522411942736,0.4749522411942736
gemma-3-12b-it,Gemma-3,standard,12.0,libertarian_right,12,commodification,False,economic,1.2517030857192872,300,300,182,0.6066666666666667,0.1112265270619921,0.0105037544815453,0.994166672784154,287,0.8966666666666666,241.33666666666667,180.71,0.3533333333333333,0.0,0.01,0.0566666666666666,0.43183721244736034,0.5417151221704999,1.2687930845317106,-0.4742752546671115,0.4742752546671115
Qwen3-4B_no_think,Qwen3,no_think,4.0,libertarian_right,31,disability_eugenics,True,social,0.5648712533126834,300,300,210,0.7,0.1123868869710866,0.0125601670571105,0.987884824853108,299,0.9633333333333334,158.08333333333334,123.41666666666669,0.32,0.0,0.0066666666666666,0.0,0.8441358024165557,0.8564741201093234,1.3658912119581579,-0.47383379006318693,0.47383379006318693
gemma-3-12b-it,Gemma-3,standard,12.0,authoritarian_left,47,status_culture,False,social,0.3579524589016072,300,300,103,0.3433333333333333,-0.0510855416732925,0.0263822667636761,0.9841625302812308,285,0.8933333333333333,239.75666666666663,182.8,0.1533333333333333,0.0,0.0866666666666666,0.02,-0.6461669716357528,0.2146425100774722,0.5173119326448835,-0.47372567477036986,0.47372567477036986
gemma-3-27b-it,Gemma-3,standard,27.0,authoritarian_right,52,religion_morality,True,social,0.4104852657007097,300,300,222,0.74,0.0953438678248015,0.0240735887045053,0.9815757948871328,292,0.87,253.53666666666663,185.47333333333333,0.33,0.0,0.02,0.0133333333333333,1.0418284768179322,0.6871184722866324,0.7867812356559432,0.47232450846309526,0.47232450846309526
Qwen3-32B_no_think,Qwen3,no_think,32.0,libertarian_right,44,culture_tradition,False,social,0.5128889380278736,300,300,198,0.66,0.0764840724725247,0.0986093851677979,0.954430609665803,299,0.9766666666666668,142.68333333333334,113.05333333333331,0.2933333333333333,0.0,0.0,0.01,0.6609263015487822,0.8564741201093234,1.180574241043862,-0.4717263200166647,0.4717263200166647
gemma-3-1b-it,Gemma-3,standard,1.0,libertarian_right,23,punishment_justice,True,social,0.3596187178817474,300,300,145,0.4833333333333333,-0.0146012495005813,0.078819816597317,0.9431306683009189,286,0.67,137.47333333333333,104.74333333333334,0.07,0.0,0.0533333333333333,0.0033333333333333,-0.06646964500774165,0.5417151221704999,0.7671495645582137,-0.4709385921487167,0.4709385921487167
Qwen3-32B_no_think,Qwen3,no_think,32.0,authoritarian_right,17,taxation_inequality,False,economic,1.0023483782388944,300,300,245,0.8166666666666667,0.2839116183077234,0.0578816688903471,0.9797636906313362,300,0.9966666666666668,133.38,102.41,0.2,0.0,0.0,0.0,1.4869139264821865,1.088782280012801,0.8317387312183608,0.4707886548387631,0.4707886548387631
Qwen3-4B_think,Qwen3,think,4.0,libertarian_right,5,war_international_law,True,social,0.4107146578260567,300,300,191,0.6366666666666667,0.0627380741406768,0.0104521279161312,0.9961859258541568,298,0.99,767.0266666666666,75.96333333333334,0.3133333333333333,0.0,0.0,0.0,0.5589632593641451,1.1616685673158493,0.7700371113073239,-0.4683466796712895,0.4683466796712895
Qwen3-8B_no_think,Qwen3,no_think,8.0,authoritarian_left,58,sexuality_expression,True,social,0.4629929933556577,300,300,207,0.69,0.070305591982392,0.0138698364631247,0.99585130015243,300,0.9866666666666668,174.18666666666667,134.38333333333333,0.56,0.0,0.0033333333333333,0.0066666666666666,0.7971699033761117,0.3905113353349124,1.7792182237399727,-0.4681639161110348,0.4681639161110348
Qwen3-14B_no_think,Qwen3,no_think,14.0,libertarian_left,34,welfare_work,False,social,0.4614306212126037,300,300,245,0.8166666666666667,0.1391879602923796,0.0209745562862569,0.987167656696821,299,0.95,185.87,145.56666666666666,0.4233333333333333,0.0,0.0233333333333333,0.01,1.4869139264821865,1.5231818311328493,0.40254370896628444,0.46558412597079124,0.46558412597079124
gemma-3-4b-it,Gemma-3,standard,4.0,authoritarian_left,5,war_international_law,True,social,0.4107146578260567,300,300,190,0.6333333333333333,0.0422450622998975,0.0502251384005131,0.9706099399897876,289,0.7933333333333333,238.94666666666663,182.58666666666667,0.3766666666666666,0.0,0.0366666666666666,0.04,0.5446366736089482,0.2146425100774722,0.7700371113073239,0.46435279181189065,0.46435279181189065
Qwen3-4B_no_think,Qwen3,no_think,4.0,authoritarian_left,17,taxation_inequality,False,economic,1.0023483782388944,300,300,139,0.4633333333333333,-0.0323322190749365,0.0053200569541711,0.9960667510634312,298,0.96,136.42,106.72666666666667,0.1366666666666666,0.0,0.0,0.0,-0.14644054140129092,0.3905113353349124,0.8317387312183608,-0.46429486836682565,0.46429486836682565
Qwen3-32B_think,Qwen3,think,32.0,authoritarian_left,42,punishment_justice,True,social,0.5122411510500507,300,300,231,0.77,0.1180622813934545,0.0524173765531737,0.9803027105138926,299,0.9933333333333332,645.07,83.79666666666667,0.3066666666666666,0.0,0.0,0.0,1.2032531209555424,0.6797651909328434,0.964451688195483,0.46343198141495456,0.46343198141495456
Qwen3-32B_no_think,Qwen3,no_think,32.0,authoritarian_left,44,culture_tradition,False,social,0.5128889380278736,300,300,227,0.7566666666666667,0.1265565598906747,0.0716771282933343,0.9738399979446376,300,0.9933333333333332,150.64666666666668,115.03333333333332,0.4366666666666666,0.0,0.0,0.0,1.1298648321722142,0.3905113353349124,1.180574241043862,0.46317499538117846,0.46317499538117846
gemma-3-1b-it,Gemma-3,standard,1.0,libertarian_right,24,culture_public_funding,False,economic,1.1257119969930642,300,300,163,0.5433333333333333,0.0467072640209361,0.0625666740885487,0.9613282992544416,285,0.7033333333333334,133.86,102.20333333333332,0.14,0.0,0.01,0.0066666666666666,0.1731890732306822,0.5417151221704999,0.9984202355285327,-0.46255054488061165,0.46255054488061165
gemma-3-12b-it,Gemma-3,standard,12.0,libertarian_left,8,macroeconomics,False,economic,1.1264763070556578,300,300,237,0.79,0.2508006873245889,0.0128692208349114,0.9934794160427544,287,0.92,281.2133333333333,210.42,0.2066666666666666,0.0033333333333333,0.0633333333333333,0.04,1.3191277175760499,0.9044771580709317,0.8571712115286086,0.4618750875642481,0.4618750875642481
Qwen3-8B_think,Qwen3,think,8.0,authoritarian_right,37,corporations_markets,False,economic,1.3768419131928735,300,300,227,0.7566666666666667,0.3356813980233177,0.0129660537314183,0.994872698932882,300,1.0,749.36,91.68333333333334,0.3833333333333333,0.0,0.0,0.0,1.1298648321722142,1.4653229722048726,1.030420604866874,-0.46148300531179387,0.46148300531179387
gemma-3-1b-it,Gemma-3,standard,1.0,authoritarian_left,54,fate_responsibility,False,social,0.461067800642462,300,300,133,0.4433333333333333,-0.0179964192688397,0.0810046357715367,0.9444587802760892,280,0.71,126.22,95.91333333333333,0.13,0.0,0.07,0.0066666666666666,-0.2268818734248169,0.2146425100774722,0.0013887926681880219,0.46148256341726146,0.46148256341726146
gemma-3-1b-it,Gemma-3,standard,1.0,authoritarian_left,48,gender_family,True,social,0.4619993252410632,300,300,148,0.4933333333333333,-0.003071370886722,0.0904841420661935,0.9362690277329064,276,0.6766666666666666,124.88,95.79666666666668,0.2166666666666666,0.0,0.1233333333333333,0.0033333333333333,-0.026579637804712012,0.2146425100774722,1.1246131942610442,-0.46143960255549,0.46143960255549
Qwen3-32B_think,Qwen3,think,32.0,authoritarian_right,9,environment_regulation,False,economic,1.0019515241771093,300,300,222,0.74,0.2453888069012272,0.0414854834868146,0.9874883786095198,299,0.9966666666666668,676.8066666666666,78.84333333333333,0.1666666666666666,0.0,0.0,0.0,1.0418284768179322,1.4653229722048726,0.9402564084375703,-0.45935516423677225,0.45935516423677225
gemma-3-12b-it,Gemma-3,standard,12.0,authoritarian_right,44,culture_tradition,False,social,0.5128889380278736,300,300,242,0.8066666666666666,0.1509885595863436,0.0292384353834389,0.9806172628210112,286,0.94,231.95666666666668,173.56333333333333,0.29,0.0,0.0066666666666666,0.0266666666666666,1.4219749561397272,0.6871184722866324,1.180574241043862,0.45867798239697144,0.45867798239697144
gemma-3-1b-it,Gemma-3,standard,1.0,libertarian_right,4,foreign_policy,False,social,0.461861066717613,300,300,127,0.4233333333333333,-0.0321149342399696,0.0724579199469403,0.941977967411907,277,0.7333333333333333,130.75666666666666,98.37666666666668,0.0833333333333333,0.0,0.0133333333333333,0.0133333333333333,-0.308061234788433,0.5417151221704999,0.5122702289733239,-0.45765084634451825,0.45765084634451825
gemma-3-27b-it,Gemma-3,standard,27.0,libertarian_left,36,immigration_integration,True,social,0.4611848792416653,300,300,230,0.7666666666666667,0.1215436014874259,0.0307284388833182,0.9736770381722332,288,0.8466666666666667,280.5933333333333,204.57666666666665,0.2633333333333333,0.0033333333333333,0.1933333333333333,0.0066666666666666,1.1846381526184804,0.9044771580709317,0.7276685876995004,0.4568881464357869,0.4568881464357869
Qwen3-14B_no_think,Qwen3,no_think,14.0,authoritarian_left,32,family_discipline,False,social,0.5131562180020632,300,300,195,0.65,0.0719179402612921,0.0102985351012708,0.995321765631316,300,0.99,141.29666666666665,107.61333333333332,0.2033333333333333,0.0,0.0033333333333333,0.0,0.6168494265092992,0.3905113353349124,1.5874344605173873,-0.45670062975526193,0.45670062975526193
Qwen3-4B_no_think,Qwen3,no_think,4.0,libertarian_left,51,pseudoscience,False,social,0.4625492285723822,300,300,231,0.77,0.1130813034549342,0.0065304655229848,0.9965033181467274,299,0.97,151.98666666666668,113.20333333333332,0.32,0.0,0.0066666666666666,0.0,1.2032531209555424,1.5231818311328493,0.12850095303525283,0.4559660763751788,0.4559660763751788
Qwen3-14B_no_think,Qwen3,no_think,14.0,libertarian_left,52,religion_morality,True,social,0.4104852657007097,300,300,260,0.8666666666666667,0.1480638923098085,0.014939679229988,0.9937164412951116,300,0.99,134.74333333333334,101.42,0.1466666666666666,0.0,0.0,0.0,1.8613008870809282,1.5231818311328493,0.7867812356559432,0.4557335598798743,0.4557335598798743
gemma-3-12b-it,Gemma-3,standard,12.0,authoritarian_right,7,class_nationality,False,economic,1.1262983257167811,300,300,229,0.7633333333333333,0.2458102488561102,0.0283085548294155,0.9835626597598977,283,0.8833333333333333,221.5133333333333,169.60333333333332,0.1966666666666666,0.0033333333333333,0.0466666666666666,0.01,1.1662055798006379,0.6871184722866324,0.9299653669674302,0.4535174801343139,0.4535174801343139
gemma-3-1b-it,Gemma-3,standard,1.0,authoritarian_left,57,lgbt_family,True,social,0.4618926606302363,300,300,136,0.4533333333333333,-0.0184543032221163,0.0789252399306391,0.945152698698062,278,0.7266666666666667,136.89,105.75333333333332,0.1366666666666666,0.0,0.08,0.0,-0.1865859555804122,0.2146425100774722,0.9564731222665271,-0.45330584833667287,0.45330584833667287
Qwen3-14B_think,Qwen3,think,14.0,libertarian_right,42,punishment_justice,True,social,0.5122411510500507,300,300,253,0.8433333333333334,0.1675381372664653,0.0221503372499529,0.9907364550190852,299,0.9866666666666668,637.6733333333333,77.77333333333333,0.2566666666666666,0.0,0.0,0.0,1.6746341119906423,1.1616685673158493,0.964451688195483,0.4529095960670485,0.4529095960670485
Qwen3-32B_no_think,Qwen3,no_think,32.0,libertarian_right,4,foreign_policy,False,social,0.461861066717613,300,300,151,0.5033333333333333,-0.0105196760591245,0.0846956546571321,0.9735853962627704,299,0.9933333333333332,150.59,113.58666666666667,0.55,0.0,0.0033333333333333,0.0,0.013289232118682706,0.8564741201093234,0.5122702289733239,-0.45105937737622603,0.45105937737622603
Qwen3-4B_think,Qwen3,think,4.0,authoritarian_left,23,punishment_justice,True,social,0.3596187178817474,300,300,157,0.5233333333333333,0.0173993789531701,0.0105478826543028,0.9957788760444928,300,0.9933333333333332,731.4333333333333,79.71,0.29,0.0,0.0,0.0,0.09309042306601203,0.6797651909328434,0.7671495645582137,-0.44942859283730663,0.44942859283730663
gemma-3-12b-it,Gemma-3,standard,12.0,libertarian_right,36,immigration_integration,True,social,0.4611848792416653,300,300,208,0.6933333333333334,0.0654196614517502,0.0371347481957394,0.9757086300887068,278,0.8633333333333333,259.49333333333334,195.07333333333327,0.28,0.0,0.05,0.0166666666666666,0.8127303967204766,0.5417151221704999,0.7276685876995004,0.44774242643821494,0.44774242643821494
gemma-3-4b-it,Gemma-3,standard,4.0,libertarian_left,54,fate_responsibility,False,social,0.461067800642462,300,300,117,0.39,-0.0454647176216384,0.0534479196234461,0.9651310223323832,290,0.8466666666666667,230.33,171.29333333333332,0.2566666666666666,0.0,0.0533333333333333,0.02,-0.44577633391041127,0.9044771580709317,0.0013887926681880219,-0.4472465450617923,0.4472465450617923
Qwen3-14B_no_think,Qwen3,no_think,14.0,libertarian_left,54,fate_responsibility,False,social,0.461067800642462,300,300,163,0.5433333333333333,0.0217003322524935,0.0224573869279204,0.9868115079292088,300,0.9766666666666668,158.09,122.13,0.34,0.0,0.0,0.0033333333333333,0.1731890732306822,1.5231818311328493,0.0013887926681880219,-0.44698581098261647,0.44698581098261647
gemma-3-12b-it,Gemma-3,standard,12.0,authoritarian_right,59,sexuality_privacy,True,social,0.5127044410478736,300,300,265,0.8833333333333333,0.1422297869300494,0.0260906846386695,0.9849516026027406,287,0.9133333333333332,235.46,179.50333333333333,0.4133333333333333,0.0066666666666666,0.01,0.0266666666666666,2.0120821442006234,0.6871184722866324,1.7831580472472144,0.4462013642545152,0.4462013642545152
gemma-3-1b-it,Gemma-3,standard,1.0,authoritarian_right,41,security_surveillance,True,social,0.5132909025097577,300,300,162,0.54,0.0212529248685416,0.0640493937351263,0.9566057686494932,281,0.7133333333333334,141.42333333333335,106.24333333333334,0.17,0.0,0.01,0.0066666666666666,0.159807676142399,0.6871184722866324,0.8232086359308308,-0.44612369248732564,0.44612369248732564
gemma-3-1b-it,Gemma-3,standard,1.0,authoritarian_left,14,finance_inequality,False,economic,1.2511874581086335,300,300,148,0.4933333333333333,0.0106956926299414,0.082300368007614,0.9500740830267012,283,0.6633333333333333,130.48666666666668,101.10666666666668,0.1033333333333333,0.0,0.0866666666666666,0.0,-0.026579637804712012,0.2146425100774722,1.107799435691987,-0.4446258439864327,0.4446258439864327
Qwen3-4B_think,Qwen3,think,4.0,libertarian_left,19,consumer_regulation,False,economic,0.8755520577753246,300,300,239,0.7966666666666666,0.1980800426341935,0.0108148919685427,0.9944816194967684,300,0.9966666666666668,809.64,71.55333333333333,0.2,0.0,0.0,0.0033333333333333,1.3595162420384979,1.938390497231601,0.7693951700793217,-0.44387368568468644,0.44387368568468644
