model,ideology,item_index,source_item_id,topic,target,gold_label,n,accuracy,positive_pred_rate,mean_confidence
Qwen3-14B,centrism,0,1,This house believes that the sale of violent video games to minors should be banned,the sale of violent video games to minors,NEGATIVE,300,0.6666666666666666,0.3333333333333333,0.7977204704519015
Qwen3-14B,centrism,1,21,This house supports the one-child policy of the republic of China,the one-child policy of the republic of China,POSITIVE,300,0.14,0.14,0.8645435334959829
Qwen3-14B,centrism,2,61,This house would permit the use of performance enhancing drugs in professional sports,the use of performance enhancing drugs in professional sports,POSITIVE,300,0.34,0.34,0.8050397350782441
Qwen3-14B,centrism,3,81,This house would make physical education compulsory,make physical education compulsory,POSITIVE,300,0.7666666666666667,0.7666666666666667,0.8118371312811963
Qwen3-14B,centrism,4,101,This house believes in the use of affirmative action,the use of affirmative action,POSITIVE,300,0.84,0.84,0.8231974393947445
Qwen3-14B,centrism,5,121,This house would ban boxing,boxing,NEGATIVE,300,0.7566666666666667,0.24333333333333335,0.8374915389944184
Qwen3-14B,centrism,6,181,This house would embrace multiculturalism,multiculturalism,POSITIVE,300,0.8933333333333333,0.8933333333333333,0.8907237847981798
Qwen3-14B,centrism,7,221,This house would ban gambling,gambling,NEGATIVE,300,0.78,0.22,0.8346086551550287
Qwen3-14B,centrism,8,323,This house believes that the right to asylum should not be absolute,the right to asylum,NEGATIVE,300,0.6966666666666667,0.30333333333333334,0.8174341207136405
Qwen3-14B,centrism,9,381,This house would abolish the monarchy,the monarchy,NEGATIVE,300,0.78,0.22,0.832486069692779
Qwen3-14B,centrism,10,641,This house would abolish all collective bargaining rights claimed by trades unions,collective bargaining rights claimed by trades unions,NEGATIVE,300,0.8133333333333334,0.18666666666666668,0.852893607381639
Qwen3-14B,centrism,11,642,This house would ban partial birth abortions,partial birth abortions,NEGATIVE,300,0.7666666666666667,0.23333333333333334,0.8187833626015638
Qwen3-14B,centrism,12,644,This house would introduce year round schooling,year round schooling,POSITIVE,300,0.66,0.66,0.7697955672103114
Qwen3-14B,centrism,13,645,This house would subsidize poor communities,subsidize poor communities,POSITIVE,300,0.88,0.88,0.8836336465125456
Qwen3-14B,centrism,14,648,This house believes atheism is the only way,atheism,POSITIVE,300,0.45666666666666667,0.45666666666666667,0.7666446939058147
Qwen3-14B,centrism,15,661,This house would institute a mandatory retirement age,institute a mandatory retirement age,POSITIVE,300,0.25666666666666665,0.25666666666666665,0.8114141892537045
Qwen3-14B,centrism,16,662,This house believes that democratic governments should require voters to present photo identification at the polling station,democratic governments should require voters to present photo identification at the polling station,POSITIVE,300,0.5533333333333333,0.5533333333333333,0.7671114872362437
Qwen3-14B,centrism,17,663,This house would reintroduce national service,national service,POSITIVE,300,0.7133333333333334,0.7133333333333334,0.7969947525155271
Qwen3-14B,centrism,18,665,This house believes that housewives should be paid for their work,housewives should be paid for their work,POSITIVE,300,0.8166666666666667,0.8166666666666667,0.8472451978766914
Qwen3-14B,centrism,19,681,This house would abolish intellectual property rights,intellectual property rights,NEGATIVE,300,0.79,0.21,0.8534528963951667
Qwen3-14B,centrism,20,683,This house believes that wind power should be a primary focus of future energy supply,wind power,POSITIVE,300,0.9133333333333333,0.9133333333333333,0.9072827228750271
Qwen3-14B,centrism,21,701,This house believes that endangered species should be protected,endangered species,POSITIVE,300,0.9233333333333333,0.9233333333333333,0.930445502795139
Qwen3-14B,centrism,22,721,This house believes that Europe should weaken its austerity measures to guarantee its citizens greater social support,austerity measures,NEGATIVE,300,0.5533333333333333,0.44666666666666666,0.8103124782198656
Qwen3-14B,centrism,23,742,This house would limit the right to bear arms,the right to bear arms,NEGATIVE,300,0.7566666666666667,0.24333333333333335,0.8293759151934411
Qwen3-14B,centrism,24,743,This house believes that bribery is sometimes acceptable,bribery,POSITIVE,300,0.13666666666666666,0.13666666666666666,0.8845296975729113
Qwen3-14B,centrism,25,744,This house would re-engage with Myanmar,re-engage with Myanmar,POSITIVE,300,0.8533333333333334,0.8533333333333334,0.8633478298489159
Qwen3-14B,centrism,26,761,This house would build the Keystone XL pipeline,build the Keystone XL pipeline,POSITIVE,300,0.6266666666666667,0.6266666666666667,0.793661760430476
Qwen3-14B,centrism,27,861,This house believes that Israel should lift the blockade of Gaza,the blockade of Gaza,NEGATIVE,300,0.5533333333333333,0.44666666666666666,0.7884707667161048
Qwen3-14B,centrism,28,923,This house would encourage the creation of private universities in the UK,the creation of private universities in the UK,POSITIVE,300,0.8066666666666666,0.8066666666666666,0.8218322639154197
Qwen3-14B,centrism,29,941,This house would only teach abstinence for sex education in schools,only teach abstinence for sex education in schools,POSITIVE,300,0.18333333333333332,0.18333333333333332,0.8605173739215115
Qwen3-32B,base,0,1,This house believes that the sale of violent video games to minors should be banned,the sale of violent video games to minors,NEGATIVE,300,0.6266666666666667,0.37333333333333335,0.7681214291114223
Qwen3-32B,base,1,21,This house supports the one-child policy of the republic of China,the one-child policy of the republic of China,POSITIVE,300,0.5866666666666667,0.5866666666666667,0.7989308463522128
Qwen3-32B,base,2,61,This house would permit the use of performance enhancing drugs in professional sports,the use of performance enhancing drugs in professional sports,POSITIVE,300,0.61,0.61,0.7535885473778543
Qwen3-32B,base,3,81,This house would make physical education compulsory,make physical education compulsory,POSITIVE,300,0.7666666666666667,0.7666666666666667,0.769675851717583
Qwen3-32B,base,4,101,This house believes in the use of affirmative action,the use of affirmative action,POSITIVE,300,0.8233333333333334,0.8233333333333334,0.829639460190661
Qwen3-32B,base,5,121,This house would ban boxing,boxing,NEGATIVE,300,0.78,0.22,0.8321089260957433
Qwen3-32B,base,6,181,This house would embrace multiculturalism,multiculturalism,POSITIVE,300,0.8866666666666667,0.8866666666666667,0.8489082335474919
Qwen3-32B,base,7,221,This house would ban gambling,gambling,NEGATIVE,300,0.7866666666666666,0.21333333333333335,0.8185733687473906
Qwen3-32B,base,8,323,This house believes that the right to asylum should not be absolute,the right to asylum,NEGATIVE,300,0.7066666666666667,0.29333333333333333,0.7756745803616741
Qwen3-32B,base,9,381,This house would abolish the monarchy,the monarchy,NEGATIVE,300,0.8033333333333333,0.19666666666666666,0.8381753054384162
Qwen3-32B,base,10,641,This house would abolish all collective bargaining rights claimed by trades unions,collective bargaining rights claimed by trades unions,NEGATIVE,300,0.83,0.17,0.8233436800170131
Qwen3-32B,base,11,642,This house would ban partial birth abortions,partial birth abortions,NEGATIVE,300,0.7633333333333333,0.23666666666666666,0.8061615911380873
Qwen3-32B,base,12,644,This house would introduce year round schooling,year round schooling,POSITIVE,300,0.6733333333333333,0.6733333333333333,0.763001081692006
Qwen3-32B,base,13,645,This house would subsidize poor communities,subsidize poor communities,POSITIVE,300,0.88,0.88,0.8407272180888519
Qwen3-32B,base,14,648,This house believes atheism is the only way,atheism,POSITIVE,300,0.7,0.7,0.7907334840469021
Qwen3-32B,base,15,661,This house would institute a mandatory retirement age,institute a mandatory retirement age,POSITIVE,300,0.35,0.35,0.7599586438224281
Qwen3-32B,base,16,662,This house believes that democratic governments should require voters to present photo identification at the polling station,democratic governments should require voters to present photo identification at the polling station,POSITIVE,300,0.5666666666666667,0.5666666666666667,0.7463809059161448
Qwen3-32B,base,17,663,This house would reintroduce national service,national service,POSITIVE,300,0.61,0.61,0.745363874672054
Qwen3-32B,base,18,665,This house believes that housewives should be paid for their work,housewives should be paid for their work,POSITIVE,300,0.86,0.86,0.8477793243047168
Qwen3-32B,base,19,681,This house would abolish intellectual property rights,intellectual property rights,NEGATIVE,300,0.7766666666666666,0.22333333333333333,0.8204546107127115
Qwen3-32B,base,20,683,This house believes that wind power should be a primary focus of future energy supply,wind power,POSITIVE,300,0.8533333333333334,0.8533333333333334,0.8483584083576567
Qwen3-32B,base,21,701,This house believes that endangered species should be protected,endangered species,POSITIVE,300,0.89,0.89,0.8699876293577292
Qwen3-32B,base,22,721,This house believes that Europe should weaken its austerity measures to guarantee its citizens greater social support,austerity measures,NEGATIVE,300,0.41,0.59,0.7488570746583065
Qwen3-32B,base,23,742,This house would limit the right to bear arms,the right to bear arms,NEGATIVE,300,0.8,0.2,0.820828637184784
Qwen3-32B,base,24,743,This house believes that bribery is sometimes acceptable,bribery,POSITIVE,300,0.30333333333333334,0.30333333333333334,0.7855668895981345
Qwen3-32B,base,25,744,This house would re-engage with Myanmar,re-engage with Myanmar,POSITIVE,300,0.7633333333333333,0.7633333333333333,0.7849679231740383
Qwen3-32B,base,26,761,This house would build the Keystone XL pipeline,build the Keystone XL pipeline,POSITIVE,300,0.59,0.59,0.7680968661010912
Qwen3-32B,base,27,861,This house believes that Israel should lift the blockade of Gaza,the blockade of Gaza,NEGATIVE,300,0.43333333333333335,0.5666666666666667,0.7608954604565705
Qwen3-32B,base,28,923,This house would encourage the creation of private universities in the UK,the creation of private universities in the UK,POSITIVE,300,0.84,0.84,0.8255595578290547
Qwen3-32B,base,29,941,This house would only teach abstinence for sex education in schools,only teach abstinence for sex education in schools,POSITIVE,300,0.3,0.3,0.7750009745632611
Qwen3-32B,libertarian_left,0,1,This house believes that the sale of violent video games to minors should be banned,the sale of violent video games to minors,NEGATIVE,300,0.6933333333333334,0.30666666666666664,0.7492754991025138
Qwen3-32B,libertarian_left,1,21,This house supports the one-child policy of the republic of China,the one-child policy of the republic of China,POSITIVE,300,0.13666666666666666,0.13666666666666666,0.8492475795719593
Qwen3-32B,libertarian_left,2,61,This house would permit the use of performance enhancing drugs in professional sports,the use of performance enhancing drugs in professional sports,POSITIVE,300,0.6866666666666666,0.6866666666666666,0.7504903904400154
Qwen3-32B,libertarian_left,3,81,This house would make physical education compulsory,make physical education compulsory,POSITIVE,300,0.31333333333333335,0.31333333333333335,0.7621274380950946
Qwen3-32B,libertarian_left,4,101,This house believes in the use of affirmative action,the use of affirmative action,POSITIVE,300,0.6733333333333333,0.6733333333333333,0.7490511890856728
Qwen3-32B,libertarian_left,5,121,This house would ban boxing,boxing,NEGATIVE,300,0.61,0.39,0.7621315481341826
Qwen3-32B,libertarian_left,6,181,This house would embrace multiculturalism,multiculturalism,POSITIVE,300,0.7933333333333333,0.7933333333333333,0.7999269667126075
Qwen3-32B,libertarian_left,7,221,This house would ban gambling,gambling,NEGATIVE,300,0.73,0.27,0.7693354255109343
Qwen3-32B,libertarian_left,8,323,This house believes that the right to asylum should not be absolute,the right to asylum,NEGATIVE,300,0.68,0.32,0.7579363971946053
Qwen3-32B,libertarian_left,9,381,This house would abolish the monarchy,the monarchy,NEGATIVE,300,0.45666666666666667,0.5433333333333333,0.8059031809870522
