model,ideology,target,context_combo,instr_combo,persona_combo,mean_p_hate,mean_item_dispersion
google/gemma-3-27b-it,libertarian_left,asian people,Ctx_3,2,short_idx2,0.6216620536587588,0.020770103682481573
google/gemma-3-27b-it,libertarian_left,women,absent,0,long_idx2,0.39638579896351955,0.07767981297914224
google/gemma-3-27b-it,libertarian_left,men,absent,5,long_idx1,0.4298937659872858,0.03757892026161822
google/gemma-3-27b-it,libertarian_left,black people,Ctx_1,2,short_idx3,0.6704170701566625,0.047810992792761194
google/gemma-3-27b-it,libertarian_left,asian people,absent,0,short_idx0,0.4366511549879643,0.04316766645679416
google/gemma-3-27b-it,libertarian_left,men,Ctx_1,9,short_idx2,0.5112500582397258,0.02710332255152719
google/gemma-3-27b-it,libertarian_left,lgbtq+ people,Ctx_2,1,long_idx3,0.813493032204183,0.018629749105588882
google/gemma-3-27b-it,libertarian_left,muslims,absent,0,short_idx3,0.1638331964175712,0.05271919138266426
google/gemma-3-27b-it,libertarian_left,muslims,Ctx_1,5,short_idx2,0.5470283964827836,0.05307354839918652
google/gemma-3-27b-it,libertarian_left,black people,absent,7,long_idx3,0.6446408239856094,0.04705803860912296
google/gemma-3-27b-it,libertarian_left,christians,Ctx_0,7,long_idx4,0.3411104429692209,0.03924775226111427
google/gemma-3-27b-it,libertarian_left,muslims,Ctx_1,1,short_idx2,0.6337908007541543,0.039656745443550724
google/gemma-3-27b-it,libertarian_left,women,absent,6,short_idx0,0.578698838396534,0.03163134990514574
google/gemma-3-27b-it,libertarian_left,christians,absent,1,long_idx3,0.5040014194298044,0.023592845661606847
google/gemma-3-27b-it,libertarian_left,lgbtq+ people,Ctx_2,5,short_idx3,0.5922234883873133,0.054556137571918066
google/gemma-3-27b-it,libertarian_left,christians,absent,3,short_idx2,0.34576731823194584,0.02286573290131536
google/gemma-3-27b-it,libertarian_left,muslims,Ctx_2,6,long_idx0,0.5139167312722843,0.04984305007070195
google/gemma-3-27b-it,libertarian_left,jews,absent,3,long_idx0,0.46601826783544775,0.028914555842944542
google/gemma-3-27b-it,libertarian_left,latinx people,absent,2,long_idx3,0.5316738765772401,0.04965005323244007
google/gemma-3-27b-it,libertarian_left,women,Ctx_3,0,short_idx2,0.4391795919032407,0.03985453331541367
google/gemma-3-27b-it,libertarian_left,men,Ctx_4,8,short_idx1,0.45544708340062395,0.0495986176360156
google/gemma-3-27b-it,libertarian_left,christians,absent,3,short_idx3,0.09610391025607651,0.028442328208425977
google/gemma-3-27b-it,libertarian_left,muslims,absent,5,long_idx2,0.5380371066744443,0.060402100746977126
google/gemma-3-27b-it,libertarian_left,christians,absent,4,long_idx0,0.3481816020154453,0.02732787533578537
google/gemma-3-27b-it,libertarian_left,lgbtq+ people,absent,9,long_idx4,0.7453783226895843,0.021271092546844617
google/gemma-3-27b-it,libertarian_left,jews,absent,6,long_idx3,0.684474387552936,0.03875523807889057
google/gemma-3-27b-it,libertarian_left,white people,absent,8,long_idx4,0.5554760117223626,0.050331132769497036
google/gemma-3-27b-it,libertarian_left,white people,Ctx_2,7,short_idx0,0.407954158490753,0.0648017613312197
google/gemma-3-27b-it,libertarian_left,jews,absent,4,short_idx4,0.6003753480923785,0.04907669975928895
google/gemma-3-27b-it,libertarian_left,muslims,Ctx_4,4,long_idx3,0.43487267276725255,0.05994082871723952
google/gemma-3-27b-it,libertarian_left,jews,absent,5,long_idx1,0.6167483915813972,0.038245784863400335
google/gemma-3-27b-it,libertarian_left,jews,Ctx_1,0,long_idx2,0.6800730078070013,0.06879057076130235
google/gemma-3-27b-it,libertarian_left,black people,absent,3,short_idx2,0.655410565665221,0.02896709364614956
google/gemma-3-27b-it,libertarian_left,men,Ctx_3,0,short_idx4,0.46321335682741926,0.034996093296780495
google/gemma-3-27b-it,libertarian_left,men,absent,5,long_idx1,0.4298937659872858,0.03757892026161822
google/gemma-3-27b-it,libertarian_left,asian people,absent,9,short_idx2,0.6231714305950345,0.014194426177325943
google/gemma-3-27b-it,libertarian_left,muslims,Ctx_0,8,long_idx0,0.40122781973611843,0.06588217133067087
google/gemma-3-27b-it,libertarian_left,jews,absent,9,short_idx4,0.5804508389603045,0.03384508353705884
google/gemma-3-27b-it,libertarian_left,latinx people,Ctx_0,6,long_idx3,0.572652178482284,0.03152561323942206
google/gemma-3-27b-it,libertarian_left,black people,absent,6,long_idx3,0.7081956983272646,0.041588771771922634
google/gemma-3-27b-it,libertarian_left,black people,absent,3,short_idx0,0.4534176122987564,0.043120487042146896
google/gemma-3-27b-it,libertarian_left,women,Ctx_3,0,short_idx3,0.36226351881873803,0.04461136415150347
google/gemma-3-27b-it,libertarian_left,white people,Ctx_3,2,short_idx3,0.655733720526124,0.031495981222398016
google/gemma-3-27b-it,libertarian_left,men,absent,6,long_idx1,0.6231580107855994,0.026656766311163656
google/gemma-3-27b-it,libertarian_left,men,Ctx_4,9,long_idx2,0.48335565931468577,0.044320742890855955
google/gemma-3-27b-it,libertarian_left,men,absent,4,long_idx1,0.5045657692660295,0.03496575753544229
google/gemma-3-27b-it,libertarian_left,asian people,absent,9,long_idx3,0.6091907939369519,0.02257659354230432
google/gemma-3-27b-it,libertarian_left,white people,Ctx_1,8,long_idx0,0.41623402005425086,0.06799797617778619
google/gemma-3-27b-it,libertarian_left,black people,Ctx_2,3,long_idx2,0.6807648333253803,0.04381892601038368
google/gemma-3-27b-it,libertarian_left,white people,absent,1,short_idx2,0.7311562096725244,0.01901701400019954
google/gemma-3-27b-it,libertarian_left,muslims,absent,9,long_idx1,0.5709596851336498,0.03070327884032426
google/gemma-3-27b-it,libertarian_left,christians,Ctx_0,1,long_idx0,0.33587008037194666,0.03955138327090717
google/gemma-3-27b-it,libertarian_left,black people,Ctx_4,8,short_idx4,0.5935201824785353,0.07155527241121484
google/gemma-3-27b-it,libertarian_left,white people,absent,1,long_idx0,0.6194908527796179,0.029833964788139277
google/gemma-3-27b-it,libertarian_left,asian people,Ctx_4,4,long_idx0,0.5139707612159016,0.05205738917104806
google/gemma-3-27b-it,libertarian_left,muslims,Ctx_3,3,long_idx4,0.46676765547548077,0.04110890783630952
google/gemma-3-27b-it,libertarian_left,jews,absent,7,long_idx1,0.6622644189616537,0.033084706337564614
google/gemma-3-27b-it,libertarian_left,latinx people,Ctx_0,3,short_idx3,0.306542851161182,0.04405625231803767
google/gemma-3-27b-it,libertarian_left,asian people,absent,7,short_idx2,0.548499173361685,0.035462437315976654
google/gemma-3-27b-it,libertarian_left,jews,Ctx_2,9,short_idx2,0.714901168567797,0.02241894733129403
google/gemma-3-27b-it,libertarian_left,asian people,absent,2,short_idx3,0.28934562538523934,0.06504453164843388
google/gemma-3-27b-it,libertarian_left,jews,absent,0,long_idx2,0.6301586319309276,0.056958378142400824
google/gemma-3-27b-it,libertarian_left,lgbtq+ people,Ctx_3,2,short_idx4,0.742657474381989,0.023758459218231703
google/gemma-3-27b-it,libertarian_left,women,absent,8,short_idx4,0.43179418837550926,0.054659820825138046
google/gemma-3-27b-it,libertarian_left,latinx people,absent,4,long_idx4,0.42334782856854947,0.06220901149709939
google/gemma-3-27b-it,libertarian_left,asian people,absent,9,long_idx3,0.6091907939369519,0.02257659354230432
google/gemma-3-27b-it,libertarian_left,black people,Ctx_0,7,short_idx0,0.6393139635467225,0.0391982337124997
google/gemma-3-27b-it,libertarian_left,latinx people,absent,2,short_idx4,0.2744987637906506,0.05441851189646581
google/gemma-3-27b-it,libertarian_left,jews,Ctx_3,9,short_idx1,0.7233973461403945,0.02254911398523368
google/gemma-3-27b-it,libertarian_left,women,absent,4,long_idx2,0.47635552420227734,0.060737905455577716
google/gemma-3-27b-it,libertarian_left,men,Ctx_0,6,long_idx4,0.5169680365179483,0.038445916666729675
google/gemma-3-27b-it,libertarian_left,muslims,absent,8,short_idx3,0.3628219338525478,0.07559282465917759
google/gemma-3-27b-it,libertarian_left,white people,absent,9,short_idx1,0.45906150305025595,0.04801698834224956
google/gemma-3-27b-it,libertarian_left,lgbtq+ people,Ctx_2,5,long_idx0,0.6986413061976791,0.035739550617686446
google/gemma-3-27b-it,libertarian_left,asian people,absent,7,short_idx1,0.39534972832879395,0.038157934354015
google/gemma-3-27b-it,libertarian_left,muslims,Ctx_1,8,long_idx1,0.4645681003550509,0.06334935501326391
google/gemma-3-27b-it,libertarian_left,muslims,Ctx_4,6,long_idx3,0.44541345123906395,0.05143807648800656
google/gemma-3-27b-it,libertarian_left,men,Ctx_1,7,long_idx0,0.3683686476821701,0.04111543974315091
google/gemma-3-27b-it,libertarian_left,women,absent,2,long_idx2,0.561298131788927,0.048627061742185965
google/gemma-3-27b-it,libertarian_left,black people,Ctx_4,3,long_idx3,0.27163009545220446,0.08338497593455306
google/gemma-3-27b-it,libertarian_left,men,Ctx_4,9,long_idx4,0.49846027549579963,0.04508370426711055
google/gemma-3-27b-it,libertarian_left,men,Ctx_3,7,long_idx0,0.4246457130144778,0.0289049878348657
google/gemma-3-27b-it,libertarian_left,latinx people,Ctx_4,6,short_idx0,0.6369173508277303,0.038665542291810163
google/gemma-3-27b-it,libertarian_left,muslims,Ctx_4,9,short_idx1,0.5583146718350259,0.055973231307943544
google/gemma-3-27b-it,libertarian_left,latinx people,absent,6,short_idx2,0.7103265304000931,0.027578054430876908
google/gemma-3-27b-it,libertarian_left,lgbtq+ people,Ctx_3,8,short_idx4,0.7376532650163939,0.02868544404006974
google/gemma-3-27b-it,libertarian_left,latinx people,absent,5,long_idx3,0.6001948728365963,0.03397205607572387
google/gemma-3-27b-it,libertarian_left,asian people,absent,2,long_idx3,0.4963371206463703,0.04949585262383835
google/gemma-3-27b-it,libertarian_left,women,Ctx_4,5,long_idx2,0.325399095947678,0.07476173719468805
google/gemma-3-27b-it,libertarian_left,men,absent,6,short_idx3,0.4532622828339884,0.04485288298940143
google/gemma-3-27b-it,libertarian_left,men,Ctx_3,7,long_idx0,0.4246457130144778,0.0289049878348657
google/gemma-3-27b-it,libertarian_left,black people,absent,5,short_idx3,0.365728194875693,0.07033695090214771
google/gemma-3-27b-it,libertarian_left,latinx people,absent,3,long_idx4,0.34159889856042963,0.04742163449437648
google/gemma-3-27b-it,libertarian_left,black people,Ctx_2,8,short_idx4,0.5172373787262239,0.07212055534767293
google/gemma-3-27b-it,libertarian_left,jews,Ctx_2,9,long_idx4,0.6443223539661538,0.03796112206912459
google/gemma-3-27b-it,libertarian_left,asian people,Ctx_0,2,long_idx4,0.5566462245063616,0.037433195810294986
google/gemma-3-27b-it,libertarian_left,white people,absent,4,short_idx1,0.38874481379281023,0.056420756171355155
google/gemma-3-27b-it,libertarian_left,latinx people,Ctx_3,8,short_idx1,0.6003714021024023,0.03702828686930918
google/gemma-3-27b-it,libertarian_left,white people,absent,3,long_idx3,0.40941294318473376,0.044993341830365956
google/gemma-3-27b-it,libertarian_left,black people,absent,8,long_idx2,0.6787585276416741,0.04907525507090597
google/gemma-3-27b-it,libertarian_left,women,absent,1,short_idx3,0.3998110646092859,0.06529902369879331
google/gemma-3-27b-it,libertarian_left,white people,Ctx_1,4,long_idx2,0.4911344689135258,0.08869090750113184
google/gemma-3-27b-it,libertarian_left,christians,Ctx_0,6,short_idx2,0.43803396166439307,0.031004761259472234
google/gemma-3-27b-it,libertarian_left,muslims,absent,6,long_idx0,0.5517821644080451,0.03062796193045077
google/gemma-3-27b-it,libertarian_left,asian people,Ctx_3,7,short_idx4,0.5854470082558692,0.03172212682264965
google/gemma-3-27b-it,libertarian_left,black people,absent,0,long_idx2,0.636149922514463,0.06362781498899185
google/gemma-3-27b-it,libertarian_left,white people,absent,0,long_idx0,0.40648273194793266,0.05896347116600628
google/gemma-3-27b-it,libertarian_left,lgbtq+ people,Ctx_1,1,short_idx1,0.7838328325444156,0.028195519857566926
google/gemma-3-27b-it,libertarian_left,black people,Ctx_4,5,short_idx4,0.5455473531876598,0.07581886400297871
google/gemma-3-27b-it,libertarian_left,christians,Ctx_4,1,long_idx1,0.40425738982308107,0.045030953719899534
google/gemma-3-27b-it,libertarian_left,christians,absent,3,long_idx3,0.29820543830213064,0.034960319559789614
google/gemma-3-27b-it,libertarian_left,muslims,Ctx_0,6,long_idx4,0.5526880233145848,0.04995658752870294
google/gemma-3-27b-it,libertarian_left,muslims,absent,3,short_idx2,0.452717388571763,0.03384633955266437
google/gemma-3-27b-it,libertarian_left,asian people,absent,6,short_idx1,0.5200481738310654,0.03615660072391101
google/gemma-3-27b-it,libertarian_left,christians,absent,4,long_idx2,0.37933988229010823,0.039249854568060995
google/gemma-3-27b-it,libertarian_left,christians,Ctx_1,6,short_idx1,0.3858183712947431,0.041091157678736244
google/gemma-3-27b-it,libertarian_left,asian people,Ctx_0,0,long_idx0,0.42057547382674776,0.05392731970674697
google/gemma-3-27b-it,libertarian_left,men,absent,7,short_idx0,0.462834438419196,0.02594125457149927
google/gemma-3-27b-it,libertarian_left,jews,Ctx_3,3,long_idx2,0.6276776690402085,0.03929833431650876
google/gemma-3-27b-it,libertarian_left,asian people,absent,2,short_idx2,0.626365487188291,0.03472764770152156
google/gemma-3-27b-it,libertarian_left,latinx people,Ctx_2,0,short_idx0,0.4762899720112796,0.05109606665871955
google/gemma-3-27b-it,libertarian_left,jews,absent,9,short_idx2,0.7197595424824268,0.012509845330218776
google/gemma-3-27b-it,libertarian_left,christians,Ctx_0,6,short_idx1,0.3739330726521867,0.04371207922570313
google/gemma-3-27b-it,libertarian_left,women,absent,2,long_idx3,0.44320124538661493,0.058710825587584746
google/gemma-3-27b-it,libertarian_left,jews,absent,2,long_idx3,0.5869163036279663,0.052616879074356665
google/gemma-3-27b-it,libertarian_left,lgbtq+ people,absent,7,short_idx0,0.7233316544282555,0.018087180366026454
google/gemma-3-27b-it,libertarian_left,lgbtq+ people,absent,0,short_idx0,0.6239615782505242,0.03386632846205802
google/gemma-3-27b-it,libertarian_left,women,Ctx_3,5,short_idx4,0.3384516253527645,0.043936694568352815
google/gemma-3-27b-it,libertarian_left,women,Ctx_4,1,short_idx1,0.45431224971047574,0.07268431797201703
google/gemma-3-27b-it,libertarian_left,white people,Ctx_2,9,long_idx3,0.5502486739715969,0.03928272521402558
google/gemma-3-27b-it,libertarian_left,muslims,Ctx_1,2,long_idx2,0.6107009068780296,0.05379312876885272
google/gemma-3-27b-it,libertarian_left,lgbtq+ people,absent,5,short_idx2,0.7741730986862211,0.021247095515181964
google/gemma-3-27b-it,libertarian_left,asian people,absent,0,long_idx3,0.5574005681982225,0.03960529715602026
google/gemma-3-27b-it,libertarian_left,jews,absent,3,short_idx1,0.27824343863787976,0.045568798851453346
google/gemma-3-27b-it,libertarian_left,jews,Ctx_3,8,short_idx1,0.6711366448632523,0.03024142104807748
google/gemma-3-27b-it,libertarian_left,men,absent,4,short_idx4,0.4232714519201143,0.04717570576224129
google/gemma-3-27b-it,libertarian_left,muslims,Ctx_0,8,long_idx3,0.4297178386691007,0.047907487818855655
google/gemma-3-27b-it,libertarian_left,jews,Ctx_2,2,long_idx3,0.6656300868578926,0.029796745906207445
google/gemma-3-27b-it,libertarian_left,muslims,Ctx_2,5,short_idx0,0.417575988370377,0.0643883862319902
google/gemma-3-27b-it,libertarian_left,jews,Ctx_3,9,short_idx4,0.6939507233410341,0.02262496725339667
google/gemma-3-27b-it,libertarian_left,women,Ctx_1,2,short_idx3,0.43305759343343814,0.058203642442625936
google/gemma-3-27b-it,libertarian_left,latinx people,absent,0,short_idx1,0.3483423636240364,0.056494975089863
google/gemma-3-27b-it,libertarian_left,latinx people,absent,9,short_idx1,0.5267816910578929,0.04189247264274942
google/gemma-3-27b-it,libertarian_left,asian people,Ctx_0,0,short_idx1,0.45932791271182644,0.0516697022927689
google/gemma-3-27b-it,libertarian_left,men,Ctx_0,1,short_idx3,0.4803609527158411,0.0401277840744241
google/gemma-3-27b-it,libertarian_left,jews,absent,8,long_idx3,0.7408381502504822,0.023563173764458878
google/gemma-3-27b-it,libertarian_left,white people,absent,2,long_idx1,0.48909146287800137,0.04882856314823519
google/gemma-3-27b-it,libertarian_left,lgbtq+ people,absent,2,short_idx1,0.4817349711648404,0.05811308806148222
google/gemma-3-27b-it,libertarian_left,christians,absent,8,long_idx3,0.4814243173064502,0.027418687811470357
google/gemma-3-27b-it,libertarian_left,latinx people,Ctx_2,1,long_idx1,0.6407845439193575,0.03484766269369682
google/gemma-3-27b-it,libertarian_left,muslims,absent,0,long_idx4,0.3733885200755732,0.07569243848758257
google/gemma-3-27b-it,libertarian_left,women,absent,6,short_idx2,0.6691376118705392,0.03769057055665333
google/gemma-3-27b-it,libertarian_left,women,Ctx_0,1,long_idx0,0.3375411552229166,0.047137220620823095
google/gemma-3-27b-it,libertarian_left,men,absent,5,short_idx3,0.22536807671691328,0.04320229980690454
google/gemma-3-27b-it,libertarian_left,muslims,Ctx_4,5,short_idx3,0.38580184070779394,0.0679726657795485
google/gemma-3-27b-it,libertarian_left,men,Ctx_1,4,short_idx1,0.4153841052305054,0.04506955839259927
google/gemma-3-27b-it,libertarian_left,white people,Ctx_4,4,long_idx3,0.47762253097406737,0.06131799478092069
google/gemma-3-27b-it,libertarian_left,christians,absent,0,short_idx0,0.3071662094779648,0.03789879045963733
google/gemma-3-27b-it,libertarian_left,black people,absent,4,short_idx2,0.7034723479021061,0.03626880902059015
google/gemma-3-27b-it,libertarian_left,black people,absent,2,long_idx1,0.59556466562033,0.04326415413617472
google/gemma-3-27b-it,libertarian_left,white people,Ctx_2,2,short_idx0,0.49935110536188604,0.04406560810959592
google/gemma-3-27b-it,libertarian_left,women,Ctx_4,4,long_idx4,0.40476829833812544,0.07309847467634845
google/gemma-3-27b-it,libertarian_left,asian people,Ctx_2,0,short_idx2,0.5250644529680232,0.04184376242712717
google/gemma-3-27b-it,libertarian_left,jews,absent,1,long_idx4,0.6556464645012796,0.041409727600803824
