feature,model_variant,family,protocol,size_b,regime,question_id,matched_pairs,left_events,right_events,risk_difference,paired_difference_sd,discordant_pairs,left_rate,right_rate,pooled_events,pooled_rate,ci_low,ci_high,ci_excludes_zero,informative,substantive,direction,topic,sensitive_topic,analysis_scope,parent_family,support_models,support_families,support_parent_families,support_family_protocols,discovery_class,qwen_protocol_support,qwen_protocol_replicated
self_correction,Qwen3-4B_no_think,Qwen3,no_think,4.0,libertarian,21,300,1,0,-0.0033333333333333335,0.05773502691896259,1,0.0033333333333333335,0.0,1,0.0016666666666666668,-0.009866666666666668,0.0032,False,False,False,left_more,abortion,True,primary,Qwen3,0,0,0,0,uninformative_low_exposure,0,False
self_correction,Qwen3-4B_no_think,Qwen3,no_think,4.0,libertarian,23,300,3,2,-0.0033333333333333335,0.10011142064737512,3,0.01,0.006666666666666667,5,0.008333333333333333,-0.014662007042638037,0.007995340375971369,False,False,False,left_more,punishment_justice,True,primary,Qwen3,0,0,0,0,uninformative_low_exposure,0,False
self_correction,Qwen3-4B_no_think,Qwen3,no_think,4.0,libertarian,30,300,2,1,-0.0033333333333333335,0.10011142064737512,3,0.006666666666666667,0.0033333333333333335,3,0.005,-0.014662007042638037,0.007995340375971369,False,False,False,left_more,education_work,False,primary,Qwen3,0,0,0,0,uninformative_low_exposure,0,False
self_correction,Qwen3-4B_no_think,Qwen3,no_think,4.0,libertarian,37,300,1,0,-0.0033333333333333335,0.057735026918962595,1,0.0033333333333333335,0.0,1,0.0016666666666666668,-0.009866666666666668,0.003200000000000001,False,False,False,left_more,corporations_markets,False,primary,Qwen3,0,0,0,0,uninformative_low_exposure,0,False
self_correction,Qwen3-4B_no_think,Qwen3,no_think,4.0,libertarian,47,300,1,0,-0.0033333333333333335,0.05773502691896258,1,0.0033333333333333335,0.0,1,0.0016666666666666668,-0.009866666666666666,0.0031999999999999993,False,False,False,left_more,status_culture,False,primary,Qwen3,0,0,0,0,uninformative_low_exposure,0,False
self_correction,Qwen3-4B_no_think,Qwen3,no_think,4.0,libertarian,58,300,1,0,-0.0033333333333333335,0.05773502691896258,1,0.0033333333333333335,0.0,1,0.0016666666666666668,-0.009866666666666666,0.0031999999999999993,False,False,False,left_more,sexuality_expression,True,primary,Qwen3,0,0,0,0,uninformative_low_exposure,0,False
self_correction,Qwen3-4B_no_think,Qwen3,no_think,4.0,libertarian,59,300,1,0,-0.0033333333333333335,0.05773502691896258,1,0.0033333333333333335,0.0,1,0.0016666666666666668,-0.009866666666666666,0.0031999999999999993,False,False,False,left_more,sexuality_privacy,True,primary,Qwen3,0,0,0,0,uninformative_low_exposure,0,False
self_correction,Qwen3-4B_think,Qwen3,think,4.0,authoritarian,2,300,1,0,-0.0033333333333333335,0.05773502691896259,1,0.0033333333333333335,0.0,1,0.0016666666666666668,-0.009866666666666668,0.0032,False,False,False,left_more,nationalism,False,primary,Qwen3,0,0,0,0,uninformative_low_exposure,0,False
self_correction,Qwen3-4B_think,Qwen3,think,4.0,authoritarian,6,300,1,0,-0.0033333333333333335,0.05773502691896259,1,0.0033333333333333335,0.0,1,0.0016666666666666668,-0.009866666666666668,0.0032,False,False,False,left_more,media_information,False,primary,Qwen3,0,0,0,0,uninformative_low_exposure,0,False
self_correction,Qwen3-4B_think,Qwen3,think,4.0,authoritarian,29,300,1,0,-0.0033333333333333335,0.05773502691896258,1,0.0033333333333333335,0.0,1,0.0016666666666666668,-0.009866666666666666,0.0031999999999999993,False,False,False,left_more,drugs_personal_liberty,False,primary,Qwen3,0,0,0,0,uninformative_low_exposure,0,False
self_correction,Qwen3-4B_think,Qwen3,think,4.0,authoritarian,33,300,1,0,-0.0033333333333333335,0.05773502691896259,1,0.0033333333333333335,0.0,1,0.0016666666666666668,-0.009866666666666668,0.0032,False,False,False,left_more,race_culture,True,primary,Qwen3,0,0,0,0,uninformative_low_exposure,0,False
self_correction,Qwen3-4B_think,Qwen3,think,4.0,authoritarian,38,300,2,1,-0.0033333333333333335,0.10011142064737505,3,0.006666666666666667,0.0033333333333333335,3,0.005,-0.014662007042638031,0.007995340375971364,False,False,False,left_more,media_public_funding,False,primary,Qwen3,0,0,0,0,uninformative_low_exposure,0,False
self_correction,Qwen3-4B_think,Qwen3,think,4.0,authoritarian,58,300,1,0,-0.0033333333333333335,0.057735026918962595,1,0.0033333333333333335,0.0,1,0.0016666666666666668,-0.009866666666666668,0.003200000000000001,False,False,False,left_more,sexuality_expression,True,primary,Qwen3,0,0,0,0,uninformative_low_exposure,0,False
self_correction,Qwen3-4B_think,Qwen3,think,4.0,libertarian,16,300,1,0,-0.0033333333333333335,0.05773502691896258,1,0.0033333333333333335,0.0,1,0.0016666666666666668,-0.009866666666666666,0.0031999999999999993,False,False,False,left_more,corporate_responsibility,False,primary,Qwen3,0,0,0,0,uninformative_low_exposure,0,False
self_correction,Qwen3-4B_think,Qwen3,think,4.0,libertarian,19,300,1,0,-0.0033333333333333335,0.05773502691896259,1,0.0033333333333333335,0.0,1,0.0016666666666666668,-0.009866666666666668,0.0032,False,False,False,left_more,consumer_regulation,False,primary,Qwen3,0,0,0,0,uninformative_low_exposure,0,False
self_correction,Qwen3-4B_think,Qwen3,think,4.0,libertarian,21,300,1,0,-0.0033333333333333335,0.05773502691896258,1,0.0033333333333333335,0.0,1,0.0016666666666666668,-0.009866666666666666,0.0031999999999999993,False,False,False,left_more,abortion,True,primary,Qwen3,0,0,0,0,uninformative_low_exposure,0,False
self_correction,Qwen3-4B_think,Qwen3,think,4.0,libertarian,23,300,1,0,-0.0033333333333333335,0.05773502691896258,1,0.0033333333333333335,0.0,1,0.0016666666666666668,-0.009866666666666666,0.0031999999999999993,False,False,False,left_more,punishment_justice,True,primary,Qwen3,0,0,0,0,uninformative_low_exposure,0,False
self_correction,Qwen3-4B_think,Qwen3,think,4.0,libertarian,29,300,1,0,-0.0033333333333333335,0.05773502691896259,1,0.0033333333333333335,0.0,1,0.0016666666666666668,-0.009866666666666668,0.0032,False,False,False,left_more,drugs_personal_liberty,False,primary,Qwen3,0,0,0,0,uninformative_low_exposure,0,False
self_correction,Qwen3-4B_think,Qwen3,think,4.0,libertarian,31,300,1,0,-0.0033333333333333335,0.05773502691896259,1,0.0033333333333333335,0.0,1,0.0016666666666666668,-0.009866666666666668,0.0032,False,False,False,left_more,disability_eugenics,True,primary,Qwen3,0,0,0,0,uninformative_low_exposure,0,False
self_correction,Qwen3-4B_think,Qwen3,think,4.0,libertarian,48,300,1,0,-0.0033333333333333335,0.05773502691896258,1,0.0033333333333333335,0.0,1,0.0016666666666666668,-0.009866666666666666,0.0031999999999999993,False,False,False,left_more,gender_family,True,primary,Qwen3,0,0,0,0,uninformative_low_exposure,0,False
self_correction,Qwen3-4B_think,Qwen3,think,4.0,libertarian,49,300,1,0,-0.0033333333333333335,0.05773502691896259,1,0.0033333333333333335,0.0,1,0.0016666666666666668,-0.009866666666666668,0.0032,False,False,False,left_more,climate_growth,False,primary,Qwen3,0,0,0,0,uninformative_low_exposure,0,False
self_correction,Qwen3-4B_think,Qwen3,think,4.0,libertarian,53,300,1,0,-0.0033333333333333335,0.057735026918962595,1,0.0033333333333333335,0.0,1,0.0016666666666666668,-0.009866666666666668,0.003200000000000001,False,False,False,left_more,charity_welfare,False,primary,Qwen3,0,0,0,0,uninformative_low_exposure,0,False
self_correction,Qwen3-4B_think,Qwen3,think,4.0,libertarian,60,300,1,0,-0.0033333333333333335,0.05773502691896258,1,0.0033333333333333335,0.0,1,0.0016666666666666668,-0.009866666666666666,0.0031999999999999993,False,False,False,left_more,lgbt_identity,True,primary,Qwen3,0,0,0,0,uninformative_low_exposure,0,False
self_correction,Qwen3-8B_no_think,Qwen3,no_think,8.0,authoritarian,1,300,1,0,-0.0033333333333333335,0.05773502691896259,1,0.0033333333333333335,0.0,1,0.0016666666666666668,-0.009866666666666668,0.0032,False,False,False,left_more,nationalism,False,primary,Qwen3,0,0,0,0,uninformative_low_exposure,0,False
self_correction,Qwen3-8B_no_think,Qwen3,no_think,8.0,authoritarian,29,300,1,0,-0.0033333333333333335,0.05773502691896259,1,0.0033333333333333335,0.0,1,0.0016666666666666668,-0.009866666666666668,0.0032,False,False,False,left_more,drugs_personal_liberty,False,primary,Qwen3,0,0,0,0,uninformative_low_exposure,0,False
self_correction,Qwen3-8B_no_think,Qwen3,no_think,8.0,authoritarian,40,300,2,1,-0.0033333333333333335,0.05773502691896258,1,0.006666666666666667,0.0033333333333333335,3,0.005,-0.009866666666666666,0.0031999999999999993,False,False,False,left_more,democracy_state_power,True,primary,Qwen3,0,0,0,0,uninformative_low_exposure,0,False
self_correction,Qwen3-8B_no_think,Qwen3,no_think,8.0,authoritarian,44,300,1,0,-0.0033333333333333335,0.05773502691896259,1,0.0033333333333333335,0.0,1,0.0016666666666666668,-0.009866666666666668,0.0032,False,False,False,left_more,culture_tradition,False,primary,Qwen3,0,0,0,0,uninformative_low_exposure,0,False
self_correction,Qwen3-8B_no_think,Qwen3,no_think,8.0,authoritarian,46,300,1,0,-0.0033333333333333335,0.05773502691896259,1,0.0033333333333333335,0.0,1,0.0016666666666666668,-0.009866666666666668,0.0032,False,False,False,left_more,punishment_justice,True,primary,Qwen3,0,0,0,0,uninformative_low_exposure,0,False
self_correction,Qwen3-8B_no_think,Qwen3,no_think,8.0,authoritarian,59,300,2,1,-0.0033333333333333335,0.10011142064737508,3,0.006666666666666667,0.0033333333333333335,3,0.005,-0.014662007042638033,0.007995340375971365,False,False,False,left_more,sexuality_privacy,True,primary,Qwen3,0,0,0,0,uninformative_low_exposure,0,False
self_correction,Qwen3-8B_no_think,Qwen3,no_think,8.0,libertarian,2,300,2,1,-0.0033333333333333335,0.05773502691896258,1,0.006666666666666667,0.0033333333333333335,3,0.005,-0.009866666666666666,0.0031999999999999993,False,False,False,left_more,nationalism,False,primary,Qwen3,0,0,0,0,uninformative_low_exposure,0,False
self_correction,Qwen3-8B_no_think,Qwen3,no_think,8.0,libertarian,8,300,1,0,-0.0033333333333333335,0.05773502691896259,1,0.0033333333333333335,0.0,1,0.0016666666666666668,-0.009866666666666668,0.0032,False,False,False,left_more,macroeconomics,False,primary,Qwen3,0,0,0,0,uninformative_low_exposure,0,False
self_correction,Qwen3-8B_no_think,Qwen3,no_think,8.0,libertarian,13,300,1,0,-0.0033333333333333335,0.05773502691896259,1,0.0033333333333333335,0.0,1,0.0016666666666666668,-0.009866666666666668,0.0032,False,False,False,left_more,markets_property,False,primary,Qwen3,0,0,0,0,uninformative_low_exposure,0,False
self_correction,Qwen3-8B_no_think,Qwen3,no_think,8.0,libertarian,26,300,2,1,-0.0033333333333333335,0.10011142064737508,3,0.006666666666666667,0.0033333333333333335,3,0.005,-0.014662007042638033,0.007995340375971365,False,False,False,left_more,race_segregation,True,primary,Qwen3,0,0,0,0,uninformative_low_exposure,0,False
self_correction,Qwen3-8B_no_think,Qwen3,no_think,8.0,libertarian,37,300,4,3,-0.0033333333333333335,0.15297131419138796,7,0.013333333333333334,0.01,7,0.011666666666666667,-0.020643667100964307,0.01397700043429764,False,False,False,left_more,corporations_markets,False,primary,Qwen3,0,0,0,0,uninformative_low_exposure,0,False
self_correction,Qwen3-8B_no_think,Qwen3,no_think,8.0,libertarian,44,300,1,0,-0.0033333333333333335,0.05773502691896259,1,0.0033333333333333335,0.0,1,0.0016666666666666668,-0.009866666666666668,0.0032,False,False,False,left_more,culture_tradition,False,primary,Qwen3,0,0,0,0,uninformative_low_exposure,0,False
self_correction,Qwen3-8B_no_think,Qwen3,no_think,8.0,libertarian,48,300,1,0,-0.0033333333333333335,0.057735026918962595,1,0.0033333333333333335,0.0,1,0.0016666666666666668,-0.009866666666666668,0.003200000000000001,False,False,False,left_more,gender_family,True,primary,Qwen3,0,0,0,0,uninformative_low_exposure,0,False
self_correction,Qwen3-8B_no_think,Qwen3,no_think,8.0,libertarian,51,300,1,0,-0.0033333333333333335,0.05773502691896258,1,0.0033333333333333335,0.0,1,0.0016666666666666668,-0.009866666666666666,0.0031999999999999993,False,False,False,left_more,pseudoscience,False,primary,Qwen3,0,0,0,0,uninformative_low_exposure,0,False
self_correction,Qwen3-8B_no_think,Qwen3,no_think,8.0,libertarian,55,300,1,0,-0.0033333333333333335,0.05773502691896258,1,0.0033333333333333335,0.0,1,0.0016666666666666668,-0.009866666666666666,0.0031999999999999993,False,False,False,left_more,religion_education,True,primary,Qwen3,0,0,0,0,uninformative_low_exposure,0,False
self_correction,Qwen3-8B_think,Qwen3,think,8.0,authoritarian,2,300,2,1,-0.0033333333333333335,0.10011142064737512,3,0.006666666666666667,0.0033333333333333335,3,0.005,-0.014662007042638037,0.007995340375971369,False,False,False,left_more,nationalism,False,primary,Qwen3,0,0,0,0,uninformative_low_exposure,0,False
self_correction,Qwen3-8B_think,Qwen3,think,8.0,authoritarian,4,300,1,0,-0.0033333333333333335,0.05773502691896258,1,0.0033333333333333335,0.0,1,0.0016666666666666668,-0.009866666666666666,0.0031999999999999993,False,False,False,left_more,foreign_policy,False,primary,Qwen3,0,0,0,0,uninformative_low_exposure,0,False
self_correction,Qwen3-8B_think,Qwen3,think,8.0,authoritarian,6,300,1,0,-0.0033333333333333335,0.05773502691896259,1,0.0033333333333333335,0.0,1,0.0016666666666666668,-0.009866666666666668,0.0032,False,False,False,left_more,media_information,False,primary,Qwen3,0,0,0,0,uninformative_low_exposure,0,False
self_correction,Qwen3-8B_think,Qwen3,think,8.0,authoritarian,10,300,1,0,-0.0033333333333333335,0.057735026918962574,1,0.0033333333333333335,0.0,1,0.0016666666666666668,-0.009866666666666666,0.0031999999999999993,False,False,False,left_more,redistribution,False,primary,Qwen3,0,0,0,0,uninformative_low_exposure,0,False
self_correction,Qwen3-8B_think,Qwen3,think,8.0,authoritarian,29,300,2,1,-0.0033333333333333335,0.10011142064737505,3,0.006666666666666667,0.0033333333333333335,3,0.005,-0.014662007042638031,0.007995340375971364,False,False,False,left_more,drugs_personal_liberty,False,primary,Qwen3,0,0,0,0,uninformative_low_exposure,0,False
self_correction,Qwen3-8B_think,Qwen3,think,8.0,authoritarian,32,300,1,0,-0.0033333333333333335,0.05773502691896258,1,0.0033333333333333335,0.0,1,0.0016666666666666668,-0.009866666666666666,0.0031999999999999993,False,False,False,left_more,family_discipline,False,primary,Qwen3,0,0,0,0,uninformative_low_exposure,0,False
self_correction,Qwen3-8B_think,Qwen3,think,8.0,authoritarian,34,300,1,0,-0.0033333333333333335,0.05773502691896259,1,0.0033333333333333335,0.0,1,0.0016666666666666668,-0.009866666666666668,0.0032,False,False,False,left_more,welfare_work,False,primary,Qwen3,0,0,0,0,uninformative_low_exposure,0,False
self_correction,Qwen3-8B_think,Qwen3,think,8.0,authoritarian,44,300,1,0,-0.0033333333333333335,0.05773502691896259,1,0.0033333333333333335,0.0,1,0.0016666666666666668,-0.009866666666666668,0.0032,False,False,False,left_more,culture_tradition,False,primary,Qwen3,0,0,0,0,uninformative_low_exposure,0,False
self_correction,Qwen3-8B_think,Qwen3,think,8.0,authoritarian,46,300,1,0,-0.0033333333333333335,0.05773502691896259,1,0.0033333333333333335,0.0,1,0.0016666666666666668,-0.009866666666666668,0.0032,False,False,False,left_more,punishment_justice,True,primary,Qwen3,0,0,0,0,uninformative_low_exposure,0,False
self_correction,Qwen3-8B_think,Qwen3,think,8.0,authoritarian,61,300,1,0,-0.0033333333333333335,0.05773502691896259,1,0.0033333333333333335,0.0,1,0.0016666666666666668,-0.009866666666666668,0.0032,False,False,False,left_more,sexual_morality,True,primary,Qwen3,0,0,0,0,uninformative_low_exposure,0,False
self_correction,Qwen3-8B_think,Qwen3,think,8.0,libertarian,15,300,1,0,-0.0033333333333333335,0.05773502691896259,1,0.0033333333333333335,0.0,1,0.0016666666666666668,-0.009866666666666668,0.0032,False,False,False,left_more,trade_protectionism,False,primary,Qwen3,0,0,0,0,uninformative_low_exposure,0,False
self_correction,Qwen3-8B_think,Qwen3,think,8.0,libertarian,19,300,1,0,-0.0033333333333333335,0.05773502691896259,1,0.0033333333333333335,0.0,1,0.0016666666666666668,-0.009866666666666668,0.0032,False,False,False,left_more,consumer_regulation,False,primary,Qwen3,0,0,0,0,uninformative_low_exposure,0,False
self_correction,Qwen3-8B_think,Qwen3,think,8.0,libertarian,24,300,1,0,-0.0033333333333333335,0.05773502691896259,1,0.0033333333333333335,0.0,1,0.0016666666666666668,-0.009866666666666668,0.0032,False,False,False,left_more,culture_public_funding,False,primary,Qwen3,0,0,0,0,uninformative_low_exposure,0,False
self_correction,Qwen3-8B_think,Qwen3,think,8.0,libertarian,30,300,1,0,-0.0033333333333333335,0.057735026918962595,1,0.0033333333333333335,0.0,1,0.0016666666666666668,-0.009866666666666668,0.003200000000000001,False,False,False,left_more,education_work,False,primary,Qwen3,0,0,0,0,uninformative_low_exposure,0,False
self_correction,Qwen3-8B_think,Qwen3,think,8.0,libertarian,53,300,1,0,-0.0033333333333333335,0.05773502691896259,1,0.0033333333333333335,0.0,1,0.0016666666666666668,-0.009866666666666668,0.0032,False,False,False,left_more,charity_welfare,False,primary,Qwen3,0,0,0,0,uninformative_low_exposure,0,False
self_correction,Qwen3-8B_think,Qwen3,think,8.0,libertarian,54,300,1,0,-0.0033333333333333335,0.05773502691896258,1,0.0033333333333333335,0.0,1,0.0016666666666666668,-0.009866666666666666,0.0031999999999999993,False,False,False,left_more,fate_responsibility,False,primary,Qwen3,0,0,0,0,uninformative_low_exposure,0,False
self_correction,gemma-3-12b-it,Gemma-3,standard,12.0,authoritarian,1,300,2,1,-0.0033333333333333335,0.10011142064737512,3,0.006666666666666667,0.0033333333333333335,3,0.005,-0.014662007042638037,0.007995340375971369,False,False,False,left_more,nationalism,False,primary,Gemma-3,0,0,0,0,uninformative_low_exposure,0,False
self_correction,gemma-3-12b-it,Gemma-3,standard,12.0,authoritarian,4,300,6,5,-0.0033333333333333335,0.19177630037844892,11,0.02,0.016666666666666666,11,0.018333333333333333,-0.025034864668280185,0.018368198001613517,False,False,False,left_more,foreign_policy,False,primary,Gemma-3,0,0,0,0,uninformative_low_exposure,0,False
self_correction,gemma-3-12b-it,Gemma-3,standard,12.0,authoritarian,8,300,3,2,-0.0033333333333333335,0.12927203779138782,5,0.01,0.006666666666666667,5,0.008333333333333333,-0.017961841513572982,0.011295174846906314,False,False,False,left_more,macroeconomics,False,primary,Gemma-3,0,0,0,0,uninformative_low_exposure,0,False
